query,actual,prediction,score,model,method,correct
petabyte databases 1999 nan nan nan,petabyte databases d duellmann nan nan,petabyte databases d duellmann nan nan,82.1917808219178,rapidfuzz,fuzzy,1
"socqet : semantic olap with compressed cube and summarization l lakshmanan , j pei , y zhao 2003 nan sigmod conference nan","socqet : semantic olap with compressed cube and summarization lvs lakshmanan , j pei , y zhao sigmod conference , 2003.0 nan nan nan","socqet : semantic olap with compressed cube and summarization lvs lakshmanan , j pei , y zhao sigmod conference , 2003.0 nan nan nan",94.48818897637796,rapidfuzz,fuzzy,1
"processing star queries on hierarchically-clustered fact tables vldb n karayannidis , a tsois , t sellis , r pieringer , v markl , f ramsak , r fenk , k elhardt , r bayer nan 2002.0","processing star queries on hierarchically-clustered fact tables vldb , n karayannidis , a tsois , tk sellis , r pieringer , v nan 2002.0","processing star queries on hierarchically-clustered fact tables vldb , n karayannidis , a tsois , tk sellis , r pieringer , v nan 2002.0",83.91167192429022,rapidfuzz,fuzzy,1
information management challenges from the aerospace industry s sripada vldb 2002 nan nan nan,"information management challenges from the aerospace industry sm sripada vldb , nan nan 2002.0","information management challenges from the aerospace industry sm sripada vldb , nan nan 2002.0",95.18716577540107,rapidfuzz,fuzzy,1
"multi-dimensional clustering : a new data layout scheme in db2 s padmanabhan , b bhattacharjee , t malkemus , l cranston , m huras sigmod conference 2003 nan nan nan","multi-dimensional clustering : a new data layout scheme in db2 sigmod conference , 2003.0 s padmanabhan , b bhattacharjee , t malkemus , l nan nan","multi-dimensional clustering : a new data layout scheme in db2 sigmod conference , 2003.0 s padmanabhan , b bhattacharjee , t malkemus , l nan nan",92.60450160771704,rapidfuzz,fuzzy,1
"approximate query translation across heterogeneous information sources vldb k chang , h garcia-molina nan 2000.0","approximate query translation across heterogeneous information sources cck chang , h garcia-molina nan nan nan","approximate query translation across heterogeneous information sources cck chang , h garcia-molina nan nan nan",89.1891891891892,rapidfuzz,fuzzy,1
"relational databases for querying xml documents : limitations and opportunities j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton 1999 nan vldb nan","relational databases for querying xml documents : limitations and opportunities vldb , 1999.0 j shanmugasundaram , k tufte nan nan","relational databases for querying xml documents : limitations and opportunities vldb , 1999.0 j shanmugasundaram , k tufte nan nan",86.19528619528619,rapidfuzz,fuzzy,1
"mind your vocabulary : query mapping across heterogeneous information sources k chang , h garcia-molina sigmod conference 1999.0",query and data mapping across heterogeneous information sources kcc chang nan 2001.0,"mind your vocabulary : query mapping across heterogeneous information sources cck chang , h garcia-molina sigmod conference , 1999.0 nan nan nan",92.64705882352942,rapidfuzz,fuzzy,0
"an alternative storage organization for rolap aggregate views based on cubetrees y kotidis , n roussopoulos sigmod conference nan nan 1998.0","an alternative storage organization for rolap aggregate views based on cubetrees y kotidis , n roussopoulos 1998.0 nan sigmod conference , nan","an alternative storage organization for rolap aggregate views based on cubetrees y kotidis , n roussopoulos 1998.0 nan sigmod conference , nan",99.29078014184397,rapidfuzz,fuzzy,1
"hd-eye : visual clustering of high dimensional data a hinneburg , d keim , m wawryniuk sigmod conference nan nan 2002.0","hd-eye : visual mining of high-dimensional data 1999.0 a hinneburg , da keim , m wawryniuk computer graphics and applications , ieee , nan","hd-eye : visual clustering of high dimensional data a hinneburg , da keim , m wawryniuk nan sigmod conference , 2002.0",97.0464135021097,rapidfuzz,fuzzy,0
"efficiently publishing relational data as xml documents j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald nan vldb 2000.0","efficiently publishing relational data as xml documents b reinwald nan vldb 2000 , nan","efficiently publishing relational data as xml documents proc . m carey , b lindsay , h pirahesh , b reinwald nan nan",77.81818181818181,rapidfuzz,fuzzy,0
"random sampling techniques for space efficient online computation of order statistics of large datasets g manku , s rajagopalan , b lindsay sigmod conference 1999.0","random sampling techniques for space efficient online computation of order statistics of large gs manku , s rajagopalan , bg lindsay sigmod conference , 1999.0 nan nan nan","random sampling techniques for space efficient online computation of order statistics of large gs manku , s rajagopalan , bg lindsay sigmod conference , 1999.0 nan nan nan",92.53731343283582,rapidfuzz,fuzzy,1
"a new sql-like operator for mining association rules vldb 1996 r meo , g psaila , s ceri nan nan","sql-like operator for mining association rules r meo , g psaila , s ceri , a new proceedings of international conference on very large & hellip ; , nan","a new sql-like operator for mining association rules r meo vldb , 1996.0 nan nan nan",86.66666666666667,rapidfuzz,fuzzy,0
"high-performance sorting on networks of workstations a arpaci-dusseau , r arpaci-dusseau , d culler , j hellerstein , d patterson sigmod conference 1997.0",high-performance sorting on networks of workstations da patterson nan nan,"high-performance sorting on networks of workstations ac arpaci-dusseau , rh arpaci-dusseau , de culler , sigmod conference , nan nan 1997.0",88.73720136518772,rapidfuzz,fuzzy,0
"capability based mediation in tsimmis sigmod conference 1998 c li , r yerneni , v vassalos , h garcia-molina , y papakonstantinou , j ullman , m valiveti nan nan","etal . capability-based mediation in tsimmis c li , r yerneni proc . sigmod conference , nan nan nan","y , papakonstantinou , j. ullmann , m. valiveti , capability based mediation in tsimmis c li , r yerneni , v vassalos , h garcia-molina proc . of acm sigmod conf . ( demonstration ) , seattle , & hellip ; , nan nan nan",81.26649076517151,rapidfuzz,fuzzy,0
"modelling and querying video data r hjelsvold , r midtstraum vldb 1994 nan nan nan","modelling and querying video data r hjelsvold , r midtstraum nan vldb , 1994.0","modelling and querying video data r hjelsvold , r midtstraum nan vldb , 1994.0",92.5,rapidfuzz,fuzzy,1
"social , educational , and governmental change enabled through information technology vldb 2000 k ramamritham , y atfi , c batini , m eitan , v gregg , d phatak nan nan","social , educational , and governmental change enabled through information technology proceedings of the international conference on very large & hellip ; , k ramamritham , c batini , m eitan , v gregg , db nan 2000.0","social , educational , and governmental change enabled through information technology proceedings of the international conference on very large & hellip ; , k ramamritham , c batini , m eitan , v gregg , db nan 2000.0",78.96103896103897,rapidfuzz,fuzzy,1
"energy efficient indexing on air t imielinski , s viswanathan , b badrinath 1994 nan sigmod conference nan","energy efficient indexing on air t imielinsky , s viswanathan , br badrinath proc . of intl. conf . on managm . of data-acm-sigmod , nan","energy efficient indexing on air t imiehnski , s viswanathan , br badrinath nan proc . acm sigmod conference , nan",89.0909090909091,rapidfuzz,fuzzy,0
data warehousing and olap for decision support ( tutorial ) nan nan 1997.0,"decision support , data warehousing , and olap s chaudhuri , u dayal nan tutorials of the twenty-second int . conf . on very large data & hellip ; , nan","data warehousing and olap for decision support ( tutorial ) s chaudhuri , u dayal nan sigmod conference , nan",74.31693989071037,rapidfuzz,fuzzy,0
"a foundation for multi-dimensional databases vldb 1997 m gyssens , l lakshmanan nan nan","laks vs lakshmanan . a foundation for multi-dimensional database proceedings of the 23rd vldb conference , athens , greece , m gyssens nan nan","a foundation for multi-dimensional databases m gyssens , lvs lakshmanan nan nan",90.36144578313254,rapidfuzz,fuzzy,0
"building light-weight wrappers for legacy web data-sources using w4f a sahuguet , f azavant vldb 1999 nan nan nan",fa : building light-weight wrappers for legacy web datasources using w4f proceedings of the international conference on very large a sahuguet nan nan,"building light-weight wrappers for legacy web data-sources using w4f a sahuguet , f azavant vldb , 1999.0 nan nan nan",98.26086956521739,rapidfuzz,fuzzy,0
"a case for fractured mirrors r ramamurthy , d dewitt , q su nan vldb j. 2003.0","a case for fractured mirrors rrdj dewitt , q su nan nan nan","de-witt . a case for fractured mirrors qsr ramamurthy , j david nan proc . vldb , hong kong , nan",77.71428571428571,rapidfuzz,fuzzy,0
"a generic approach to bulk loading multidimensional index structures j bercken , b seeger , p widmayer vldb 1997 nan nan nan",widmayer : â ?? a general approach to bulk loading multidimensional index structuresâ ?? s van den bercken nan 1997.0,widmayer : â ?? a general approach to bulk loading multidimensional index structuresâ ?? s van den bercken nan 1997.0,79.66804979253112,rapidfuzz,fuzzy,1
"of objects and databases : a decade of turmoil m carey , d dewitt vldb 1996.0","of objectsanddatabases : adecadeofturmoil mj carey , dj dewitt vldb , nan","of objects and databases : a decade of turmoil mj carey , dj dewitt 1996.0 nan vldb , nan",90.36144578313254,rapidfuzz,fuzzy,0
"efficient and effective clustering methods for spatial data mining r ng , j han vldb 1994 nan nan nan","efficient and effective clustering methods or spatial data mining r ng , j han proc . 1994 int . conf . very large data bases , pages144 { 155 , nan nan nan","efficient and effective clustering methods for spatial data mining rt ng , j han 1994.0 nan nan nan",96.0,rapidfuzz,fuzzy,0
"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski nan vldb j. 1995.0","ã cents â ? ¬ å?sleepers and workaholics : caching strategies for mobile environments , ã cents â ? ¬ â ? acm d barbara , t imielinski nan nan","sleepers and workaholics : caching strategies in mobile environments , âº very large databases j d barbara , t imielinski nan 1995.0",87.70491803278688,rapidfuzz,fuzzy,0
"optimization of queries with user-defined predicates 1996 s chaudhuri , k shim vldb nan","optimization ofqueries with user-defined predicates proc . ofthe conf . on very large data bases s chaudhuri , k shim nan nan","optimization of queries with user-defined predicates s chaudhuri , k shim nan acm transactions on database systems , 1999.0",77.14285714285715,rapidfuzz,fuzzy,0
"implementing database operations using simd instructions sigmod conference j zhou , k ross nan 2002.0","implementing database operations using simd instructions j zhou , ka ross 2002.0 nan sigmod conference , nan","implementing database operations using simd instructions j zhou , ka ross 2002.0 nan sigmod conference , nan",96.65071770334929,rapidfuzz,fuzzy,1
"building a scaleable geo-spatial dbms : technology , implementation , and evaluation sigmod conference j patel , j yu , n kabra , k tufte , b nag , j burger , n hall , k ramasamy , r lueder , c ellmann , j kupsch , s guo , d dewitt , j naughton nan 1997.0","building a scalable geo-spatial database system : technology , implementation , and evaluation proc . acm sigmod int . conf . on management of data , j patel , j yu , n kabra , k tufte , b nag , j burger , nan nan","building a scaleable geo-spatial dbms : technology , implementation , and evaluation sigmod record , 1997.0 j patel , jb yu , n kabra , k tufte , b nag , j burger , nan nan",78.22014051522248,rapidfuzz,fuzzy,0
"expiring data in a warehouse h garcia-molina , w labio , j yang vldb 1998 nan nan nan","august 1998 . expiring data in a warehouse h garcia-molina , wj labio , j yang & hellip ; 24th intl. conference on very large data bases ( vldbâ ?? 98 ) ( nan nan nan","expiring data from the warehouse w labio , h garcia-molina nan nan nan",80.0,rapidfuzz,fuzzy,0
"space-efficient online computation of quantile summaries m greenwald , s khanna sigmod conference 2001 nan nan nan","space-efficientonline computation of quantile summaries proceedings of acm sigmod , mgs khanna nan nan","space-efficient online computation of quantile summaries m greenwald , s khanna 2001.0 nan sigmod conference , nan",96.49122807017544,rapidfuzz,fuzzy,0
"providing dynamic security control in a federated database n idris , w gray , r churchhouse 1994 nan vldb nan","providing dynamic security control in a federated database nb idris , wa gray , rf churchhouse 1994.0 nan proceedings of the international conference on very large & hellip ; , nan","wa gray and rf churchhouse . ( 1994 ) providing dynamic security control in a federated database proc . 1994 intl. conf . on very large databases , nb idris nan nan",76.92307692307692,rapidfuzz,fuzzy,0
"generalized search trees for database systems j hellerstein , j naughton , a pfeffer nan vldb 1995.0","generalized search trees for database systems jm hellerstein , jf naughton , a pfeffer vldb , 1995.0","generalized search trees for database systems jm hellerstein , jf naughton , a pfeffer vldb , 1995.0",96.0,rapidfuzz,fuzzy,1
"semantic and schematic similarities between database objects : a context-based approach v kashyap , a sheth vldb j. nan nan 1996.0","semantic and schematic similarities between objects in databases : a context-based approach 1995.0 v kashyap , a sheth public server , nan","schematic and semantic similarities between database objects : a context-based approach vldb journal , v kashyap , a sheth nan nan",94.61538461538461,rapidfuzz,fuzzy,0
efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree automata-based approach c koch vldb 2003 nan nan nan,"efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree 2003.0 c koch proceedings of the international conference on very large & hellip ; , nan","efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree 2003.0 c koch proceedings of the international conference on very large & hellip ; , nan",72.35294117647058,rapidfuzz,fuzzy,1
"picodmbs : scaling down database techniques for the smartcard vldb c bobineau , l bouganim , p pucheral , p valduriez nan 2000.0","picodbms : scaling down database techniques for the smartcard ( best paper award ) c bobineau , l bouganim , p pucheral , p valduriez nan int . conf . on very large databases ( vldb ) , nan","picodmbs : scaling down database techniques for the smartcard c bobineau , l bouganim , p pucheral , p valduriez 2000.0 nan vldb , nan",97.70992366412213,rapidfuzz,fuzzy,0
"maintaining data privacy in association rule mining s rizvi , j haritsa vldb nan nan 2002.0","maintaining data privacy in association rule mining 2002.0 sj rizvi , jr haritsa vldb , nan","maintaining data privacy in association rule mining 2002.0 sj rizvi , jr haritsa vldb , nan",95.6043956043956,rapidfuzz,fuzzy,1
"a multimedia presentation algebra sigmod conference s adali , m sapino , v subrahmanian nan 1999.0","a multimedia presentation algebra sigmod , s adalä ± , ml sapino , vs subrahmanian nan 1999.0","a multimedia presentation algebra sigmod , s adalä ± , ml sapino , vs subrahmanian nan 1999.0",90.05235602094241,rapidfuzz,fuzzy,1
atomicity versus anonymity : distributed transactions for electronic commerce j tygar 1998 nan vldb nan,"atomicity versus anonymity : distributed transaction for electronic commerce ( invited talks ) [ c i. in : jd tygar nan proceedings of the 24th annual international conference on & hellip ; , nan","atomicity versus anonymity : distributed transactions for electronic commerce jd tygar 1998.0 nan vldb , nan",97.6303317535545,rapidfuzz,fuzzy,0
"niagaracq : a scalable continuous query system for internet databases j chen , d dewitt , f tian , y wang sigmod conference 2000 nan nan nan","niagaracq : a scalable continuous query system for internet databases c jian-jun , j dewitt david , f tianâ ? ¦ sigmod conference , nan nan nan","niagaracq : a scalable continuous query system for internet databases 2000.0 j chen , dj dewitt , f tian , y wang sigmod conference , nan",93.86281588447653,rapidfuzz,fuzzy,0
"metu interoperable database system a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek sigmod conference 1996 nan nan nan","metu interoperable database system a dogac , e kilic , g ozhan , f ozcan , s nural , b sigmod record , 1995.0 nan nan nan","metu interoperable database system . demo description a dogac , u halici , e kilic , g ozhan , f ozcan , s proceedings of the acm sigmod international conference on nan nan nan",69.04109589041096,rapidfuzz,fuzzy,0
"an online video placement policy based on bandwith to space ratio ( bsr ) a dan , d sitaram sigmod conference 1995 nan nan nan","an online video placement policy based on bandwidth to space ratio proceedings of the acm sigmod conference , a dan , d sitaram nan nan","an online video placement policy based on bandwidth to space ratio ( bsr ) a dan , d sitaram nan nan",87.61061946902655,rapidfuzz,fuzzy,0
"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d olteanu vldb 2000 nan nan nan",agora : living with xml and relational d florescu nan nan,"agora : living with xml and relational i manolescu , d florescu , d kossmann , f xhumari , d vldb , 2000.0",89.47368421052632,rapidfuzz,fuzzy,0
"a multi-agent system infrastructure for software component market-place : an ontological perspective sigmod record r erdur , o dikenelli nan 2002.0","a multi-agent system infrastructure for software component market-place : an ontological perspective rc erclur , oo dikenelli 2002.0 nan sigmod record , nan","a multi-agent system infrastructure for software component market-place : an ontological perspective rc erclur , oo dikenelli 2002.0 nan sigmod record , nan",95.7095709570957,rapidfuzz,fuzzy,1
"the pyramid-technique : towards breaking the curse of dimensionality s berchtold , c bіhm , h kriegel sigmod conference nan nan 1998.0","b } ohm b , kriegel hp ( 1998 ) the pyramidtechnique : towards breaking the curse of dimensionality s berchtold proceedings of the 1998 acm sigmod international conference & hellip ; , nan nan nan","the pyramid-technique : towards breaking the curse of dimensionality s berchtold , hp kriegel nan sigmod record , 1998.0",88.18897637795276,rapidfuzz,fuzzy,0
"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski nan sigmod conference 1994.0","sleepers and workaholics : caching strategies in mobile environments ( extended version ) , âº mobidata : d barbara , t imielinski mobile computing , nan nan nan","sleepers and workaholics : caching strategies in mobile environments d barbara-milla , t imielinski acm sigmod record , nan nan nan",82.21343873517787,rapidfuzz,fuzzy,0
"sql/cli - a new binding style for sql m venkatrao , m pizzo 1995 nan sigmod record nan","sql/cli â ?? a new binding style for sql acm sigmod record , 1995.0 m venkatrao , m pizzo nan nan","sql/cli â ?? a new binding style for sql acm sigmod record , 1995.0 m venkatrao , m pizzo nan nan",92.89617486338798,rapidfuzz,fuzzy,1
"a prototype content-based retrieval system that uses virtual images to save space l brown , l gruenwald 2001 nan vldb nan","a prototype content-based retrieval system that uses virtual images to save space l brown proceedings of the international conference on very large & hellip ; , 2001.0","a prototype content-based retrieval system that uses virtual images to save space l brown proceedings of the international conference on very large & hellip ; , 2001.0",73.61111111111111,rapidfuzz,fuzzy,1
"fast algorithms for mining association rules in large databases 1994 r agrawal , r srikant vldb nan","fast algorithms for mining association rules . 20th int conf . on very large databases ( vldb ) . santiago de chile , r agrawal , r skrikant nan nan","fast algorithms for mining association rules in large databases 1994.0 r agrawal , r srikant nan nan",94.47236180904522,rapidfuzz,fuzzy,0
"the mlpq/gis constraint database system sigmod conference p revesz , r chen , p kanjamala , y li , y liu , y wang nan 2000.0","the mlpq/gis constraint database pz revesz , r chen , p kanjamala , y li , y liu , y nan proceedings of sigmod 2000 , nan","the mlpq/gis constraint database system p revesz , r chen , p kanjamala , y li , y liu , y wang nan nan",87.22466960352423,rapidfuzz,fuzzy,0
index configuration in object-oriented databases 1994 e bertino vldb j. nan,"index configuration in object-oriented databases e bertino nan the vldb journal the international journal on very large & hellip ; , 1994.0","index configuration in object-oriented databases e bertino nan the vldb journal the international journal on very large & hellip ; , 1994.0",69.1588785046729,rapidfuzz,fuzzy,1
"data page layouts for relational databases on deep memory hierarchies a ailamaki , d dewitt , m hill 2002 nan vldb j. nan","data page layouts for relational databases on deep memory hierarchies a ailamaki , dj dewitt , md hill the vldb journal the international journal on very large & hellip ; , nan nan 2002.0","data page layouts for relational databases on deep memory hierarchies a ailamaki , dj dewitt , md hill the vldb journal the international journal on very large & hellip ; , nan nan 2002.0",76.62337662337663,rapidfuzz,fuzzy,1
"hilbert r-tree : an improved r-tree using fractals i kamel , c faloutsos nan vldb 1994.0","hilbert r-tree : an improved r-tree using fractals , in `` proceedings 20th international conference on i kamel , c faloutsos nan nan","hilbert r-tree : an improved r-tree using fractals i kamel , c faloutsos nan nan",90.47619047619048,rapidfuzz,fuzzy,0
"niagaracq : a scalable continuous query system for internet databases j chen , d dewitt , f tian , y wang sigmod conference 2000 nan nan nan","niagaracq : a scalable continous query system for the internet databases acm j chen , d dewitt , f tian , y wang nan nan","niagaracq : a scalable continuous query system for internet databases 2000.0 j chen , dj dewitt , f tian , y wang sigmod conference , nan",93.86281588447653,rapidfuzz,fuzzy,0
"algorithms for mining distance-based outliers in large datasets vldb 1998 e knorr , r ng nan nan","algorithms for mining distance-based outliers in large datasets , the vldb conference new york , usa , september en knott , rt ng nan nan","algorithms for mining distance-based outliers in large datasets vldb , em knorr , rt ng nan 1998.0",94.84536082474226,rapidfuzz,fuzzy,0
"querying heterogeneous information sources using source descriptions a levy , a rajaraman , j ordille 1996 nan vldb nan","querying heterogeneous information sources using source descriptions y alon , ar levy , jo joann the proc . of the int . conf . on very large data bases ( vldb ) , & hellip ; , nan nan nan","querying heterogeneous information sources using source descriptions vldb , 1996.0 ay levy , a rajaraman , jj ordilleâ ? ¦ nan nan",95.58232931726907,rapidfuzz,fuzzy,0
"devise : integrated querying and visual exploration of large datasets ( demo abstract ) sigmod conference 1997 m livny , r ramakrishnan , k beyer , g chen , d donjerkovic , s lawande , j myllymaki , r wenger nan nan","devise : integrated queryingand visual explorationof large datasets m livny , r ramakrishnan , k beyer , g chen , d proceedings of the 1997acm-sigmod conference , nan","devise : integrated querying and visual exploration of large datasets ( demo abstract ) m livny , r ramakrishnan , ks beyer , g chen , d sigmod conference , 1997.0",84.65608465608466,rapidfuzz,fuzzy,0
"a study on data point search for hg-trees j kuan , p lewis nan sigmod record 1999.0","a study on data point search for hg-trees sigmod record , 1999.0 j kuan , p lewis nan nan","a study on data point search for hg-trees sigmod record , 1999.0 j kuan , p lewis nan nan",96.51162790697676,rapidfuzz,fuzzy,1
"poesia : an ontological workflow approach for composing web services in agriculture vldb j. r fileto , l liu , c pu , e assad , c medeiros nan 2003.0","poesia : an ontological workflow approach for composing web services in agriculture the vldb journal the international journal on very large & hellip ; , 2003.0 r fileto , l liu , c pu , ed assad , cb medeiros nan nan","poesiaã?an ontological workflow approachfor composing web services in agriculture , '' r fileto , l liu , c pu , cb medeiros , e assad nan the vldb journal , nan",86.45161290322581,rapidfuzz,fuzzy,0
"quasi-cubes : exploiting approximations in multidimensional databases d barbarс , m sullivan sigmod record 1997 nan nan nan","quasi-cubes : exploiting approximations in multidimensional databases d barbara , m sullivan nan sigmod record , 1997.0","quasi-cubes : exploiting approximations in multidimensional databases d barbara , m sullivan nan sigmod record , 1997.0",94.21487603305785,rapidfuzz,fuzzy,1
"public : a decision tree classifier that integrates building and pruning r rastogi , k shim vldb nan nan 1998.0","public : a decision tree classifier that integrates pruning and building r rajeev , s kyuseok proceedings of 24th vldb conferencenew york , nan nan nan","public : a decision tree classifier that integrates pruning and building r rastogi , k shim proc . of vldb , nan",92.37668161434978,rapidfuzz,fuzzy,0
"association rules over interval data r miller , y yang sigmod conference 1997 nan nan nan",yangy ( 1997 ) association rules over interval data rj miller proc . acm sigmod international conference on management of nan,"association rules over interval data rj miller , y yang nan sigmod conference , 1997.0",92.57142857142857,rapidfuzz,fuzzy,0
"formal query languages for secure relational databases acm trans . database syst . m winslett , k smith , x qian nan 1994.0","formal query languages for secure relational databases acm transactions on database systems , k smith , x qian nan 1994.0","formal query languages for secure relational databases acm transactions on database systems , m winslett , k smith , x qian nan 1994.0",93.3852140077821,rapidfuzz,fuzzy,0
"birch : an efficient data clustering method for very large databases t zhang , r ramakrishnan , m livny sigmod conference 1996 nan nan nan","mir livny , '' birch : an efficient data clustering method for very large databases , '' t zhang , r ramakrishnan proc . sigmod intl. conf . on management of data , nan nan nan","birch : an efficient data clustering method for very large databases 1996.0 t zhang , r ramakrishnan , m livny sigmod conference , nan",95.58823529411765,rapidfuzz,fuzzy,0
"a non-uniform data fragmentation strategy for parallel main-menory database systems 1995 n bassiliades , i vlahavas vldb nan","a non-uniform data fragmentation strategy for parallel main-menory database systems proceedings of the international conference on very large & hellip ; , 1995.0 n bassiliades , i vlahavas nan nan","1 . p. vlahavas , a non-uniform data fragmentation strategy for parallel main-menory database systems n bassiliades proc . nan",91.2,rapidfuzz,fuzzy,0
"timber : a native xml database h jagadish , s al-khalifa , a chapman , l lakshmanan , a nierman , s paparizos , j patel , d srivastava , n wiwatwattana , y wu , c yu nan vldb j. 2002.0","yuqing wu . t imber : a native xml database hv jagadish , s al-khalifa , l lakshmanan , a nierman & hellip ; of michigan , april 2002 . http://www . eecs . umich . nan","c. yu . ( 2002 ) . timber : a native xml database the vldb hv jagadish , s al-khalifa , a chapman , lvs nan nan",69.15254237288136,rapidfuzz,fuzzy,0
"why decision support fails and how to fix it r kimball , k strehlo sigmod record 1995 nan nan nan","why decision support fails and how to fix it r kimball , k strehlo nan acm sigmod record , 1995.0","why decision support fails and how to fix it r kimball , k strehlo nan acm sigmod record , 1995.0",91.75257731958763,rapidfuzz,fuzzy,1
"adaptive , fine-grained sharing in a client-server oodbms : a callback-based approach acm trans . database syst . 1997 m zaharioudakis , m carey , m franklin nan nan","fine-grained sharing in a page server oodbms 1994.0 mj carey , mj franklin , m zaharioudakis proceedings of the 1994 acm sigmod international conference & hellip ; , nan","adaptive , fine-grained sharing in a client-server oodbms : a callback-based approach m zaharioudakis , mj carey , mj franklin 1997.0 nan acm transactions on database systems , nan",93.91304347826087,rapidfuzz,fuzzy,0
"a query language and optimization techniques for unstructured data sigmod conference 1996 p buneman , s davidson , g hillebrand , d suciu nan nan","a querying language and optimization techniques for unstructured data p buneman , s davidson , g hillebrand proceedings of acm sigmod conference on management of data , & hellip ; , nan","a query language and optimization techniques for unstructured data p buneman , s davidson , g hillebrand , d suciu sigmod conference , 1996.0 nan nan nan",97.31543624161074,rapidfuzz,fuzzy,0
"a one-pass algorithm for accurately estimating quantiles for disk-resident data vldb 1997 k alsabti , s ranka , v singh nan nan","a one-pass algorithm for accurately estimating quantiles for disk-resident data k alsabti , s ranka , v singh nan vldb , 1997.0","a one-pass algorithm for accurately estimating quantiles for disk-resident data k alsabti , s ranka , v singh nan vldb , 1997.0",96.85039370078741,rapidfuzz,fuzzy,1
data access for the masses through ole db sigmod conference j blakeley nan 1996.0,"data access for the masses through ole db ja blakeley sigmod conference , nan nan 1996.0","data access for the masses through ole db ja blakeley sigmod conference , nan nan 1996.0",95.85798816568047,rapidfuzz,fuzzy,1
"hyperstorm - administering structured documents using object-oriented database technology k bіhm , k aberer sigmod conference 1996.0","hyperstormâ ?? administering structured documents using object-oriented database technology k bã ¶ hm , k aberer proceedings of the 1996 acm sigmod international conference & hellip ; , 1996.0","hyperstormâ ?? administering structured documents using object-oriented database technology k bã ¶ hm , k aberer proceedings of the 1996 acm sigmod international conference & hellip ; , 1996.0",79.01234567901234,rapidfuzz,fuzzy,1
"database design for incomplete relations m levene , g loizou acm trans . database syst . 1999.0","database design for incomplete relations acm transactions on database systems , 1999.0 m levene , g loizou nan nan","database design for incomplete relations acm transactions on database systems , 1999.0 m levene , g loizou nan nan",88.03827751196172,rapidfuzz,fuzzy,1
"tigukat : a uniform behavioral objectbase management system m жzsu , r peters , d szafron , b irani , a lipka , a muёoz vldb j. 1995 nan nan nan",tigukat : a uniform behavioral objectbase management system . rj peters 1996.0 nan nan nan,"muã ± oz , '' tigukat : a uniform behavioral objectbase management system mt ã?zsu , r peters , d szafron , b irani , a lipka vldb nan nan nan",89.5104895104895,rapidfuzz,fuzzy,0
"temporal queries in olap vldb a mendelzon , a vaisman nan 2000.0","aa vaisman temporal queries in olap ao mendelzon 26nd int . conf . on very large data bases , cairo , egypt , nan","aa vaisman temporal queries in olap ao mendelzon 26nd int . conf . on very large data bases , cairo , egypt , nan",63.27683615819208,rapidfuzz,fuzzy,1
"the case for enhanced abstract data types p seshadri , m livny , r ramakrishnan vldb 1997 nan nan nan","andr . ramakrishnan . the case forenhanced abstract data types p seshadri , m livny inproceedings of the23th vldb conference , athens , greece , & hellip ; , nan","the case for enhanced abstract data types r ramakrishnan , p seshadri , m livny proc . of vldb , nan nan nan",92.82296650717703,rapidfuzz,fuzzy,0
"on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference nan nan 2001.0","on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference , 2001.0","on supporting containment queries in relational database management systems c zhang , j naughton , d dewitt , q luo , g lohman sigmod conference , 2001.0",96.7948717948718,rapidfuzz,fuzzy,1
"processing complex aggregate queries over data streams a dobra , m garofalakis , j gehrke , r rastogi nan sigmod conference 2002.0","processing complex aggregate queries over data streams sigmod conference , a dobra , mn garofalakis , j gehrke , r rastogi nan 2002.0","processing complex aggregate queries over data streams sigmod conference , a dobra , mn garofalakis , j gehrke , r rastogi nan 2002.0",98.85931558935361,rapidfuzz,fuzzy,1
"statix : making xml count j freire , j haritsa , m ramanath , p roy , j simщon sigmod conference 2002 nan nan nan","j. sim eon.â ?? statix : making xml countâ ?? j freire , jr haritsa , m ramanath , p roy proc . of the 2002 acm sigmod intl. conf . on management of & hellip ; , nan","statix : making xml count j freire , jr haritsa , m ramanath , p roy , j simeon nan nan nan",87.25490196078431,rapidfuzz,fuzzy,0
"xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data s berger , f bry , s schaffert , c wieser nan vldb 2003.0","xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data f bry , s berger , s schaffert proceedings of the 29 thintl . conference on very large & hellip ; , nan nan nan","xcerpt and visxcerpt : from pattern-based to visual querying of xml and semistructured data ( s berger , f bry , s schaffert , c wieser nan nan",93.83561643835617,rapidfuzz,fuzzy,0
