query,actual,prediction,score,model,method,correct
audio success suite edition : sales success topics entertainment 19.95,topics entertainment audio success suite edition : sales success nan 12.05,topics entertainment audio success suite edition : sales success nan 12.05,94.44444444444444,rapidfuzz,fuzzy,1
quicken 2007 deluxe intuit 59.95,quicken 2007 deluxe win cd intuit 57.99,quicken 2007 deluxe win cd intuit 57.99,84.50704225352112,rapidfuzz,fuzzy,1
photoshop elements 4 mac retail eng 1u ( 19230169 ) adobe 145.39,adobe photoshop elements 4.0 photo-editing software for mac nan 85.95,adobe photoshop elements 4.0 mac nan 79.99,64.15094339622642,rapidfuzz,fuzzy,0
hidden expedition : titanic activision 19.99,hidden expedition : titanic nan 15.5,hidden expedition : titanic nan 15.5,75.0,rapidfuzz,fuzzy,1
adobe creative suite cs3 design premium upgrade [ mac ] adobe 599.0,adobe cs3 design premium upgrade nan 619.99,adobe creative suite 3 ( cs3 ) design premium upgrade mac nan 569.97,81.4814814814815,rapidfuzz,fuzzy,0
topics presents : ancient civilizations ( 4 cd set ) topics entertainment 29.99,topics presents : ancient civilizations nan 12.9,topics presents : ancient civilizations nan 12.9,74.01574803149606,rapidfuzz,fuzzy,1
mediafour macdrive 6 for windows mediafour corporation 49.99,mediafour macdrive 6 access mac partition in windows nan 43.99,csdc macdrive 7 for windows mediafour corp. nan 39.61,72.56637168141593,rapidfuzz,fuzzy,0
alien disco safari encore 19.99,encore software 12510 alien disco safari win xp vista nan 18.97,encore software 12510 alien disco safari win xp vista nan 18.97,61.702127659574465,rapidfuzz,fuzzy,1
ultra sudoku/ultra kakuro abacus 29.95,abacus ultra sudoku/ultra kakuro nan 17.55,abacus ultra sudoku/ultra kakuro nan 17.55,87.5,rapidfuzz,fuzzy,1
home bartending 101 shooters arc-media-inc . 19.95,home bartending 101 shooters arc-media-inc . 9.75,home bartending 101 shooters arc-media-inc . 9.75,96.96969696969697,rapidfuzz,fuzzy,1
h & r block taxcut 2006 home & business + state h & r block 79.99,h & r block taxcut home and business with state and e-file efile software for windows tax & finance software nan 73.95,h & r block taxcut home and business with state e-file efile and sage act ! 8 win tax & finance software nan 73.95,55.8659217877095,rapidfuzz,fuzzy,0
apple garageband jam pack : symphony orchestra apple 99.0,apple garageband jam pack : symphony orchestra nan 95.99,apple garageband jam pack : symphony orchestra nan 95.99,86.72566371681415,rapidfuzz,fuzzy,1
millie 's math house ages 3-7 ( win/mac ) ibm - ( aap-misc-parts ) nan,millies math house ibm - ( aap-misc-parts ) 9.9,millies math house ibm - ( aap-misc-parts ) 9.9,73.50427350427351,rapidfuzz,fuzzy,1
microsoft office student and teacher edition 2004 macintosh microsoft 149.99,microsoft office 2004 student/teacher nan 145.99,microsoft ( r ) office 2004 for mac student and teacher edition nan 146.95,78.66666666666666,rapidfuzz,fuzzy,0
printmaster 17 platinum by encore software encore software 39.99,encore software 10485 encore printmaster v. 17.0 platinum complete product creativity application 1 user complete product standard pc nan 33.97,encore software 10393 network now ! pro by encore nan 33.97,68.29268292682926,rapidfuzz,fuzzy,0
land before time : kindergarten brighter-minds-media-inc . 9.99,the land before time : kindergarten adventure nan 12.9,brighter minds land before time : kindergarten brighter-minds-media-inc . 9.99,89.36170212765957,rapidfuzz,fuzzy,0
mediarecover aladdin systems 29.99,allume mediarecover nan 32.99,allume systems inc mediarecover nan 26.14,74.66666666666666,rapidfuzz,fuzzy,0
webobjects 5.2 apple 699.95,apple web objects 5.2 software apple & mac software nan 689.95,apple software m8789z/a webobjects 5.2 apple software 648.99,55.172413793103445,rapidfuzz,fuzzy,0
3d home architect landscape designer v8 encore software 29.99,encore inc 3d home architect landscape designer v 8.0 nan 25.49,encore inc 3d home architect landscape designer v 8.0 nan 25.49,82.25806451612902,rapidfuzz,fuzzy,1
punch ! ultimate deck and landscape punch ! software 29.0,punch software 13100 punch ! ultimate deck & landscape complete product creativity application 1 user ( s ) complete product standard pc nan 29.97,punch software 25100 punch ! master landscape and home design punch software 45.99,66.18705035971223,rapidfuzz,fuzzy,0
terror strike encore 19.95,encore software 14060 terror strike win 2000 xp nan 18.97,encore software 14060 terror strike win 2000 xp nan 18.97,57.831325301204814,rapidfuzz,fuzzy,1
marketcircle daylite v3 .0 ( mac ) csdc 149.0,daylite v3 .0 marketcircle ( mac 10.4 or later ) nan 149.0,daylite v3 .0 marketcircle ( mac 10.4 or later ) nan 149.0,77.66990291262135,rapidfuzz,fuzzy,1
calculation skills v1 add & sub basic core learning sos-aggregation-company nan,sos aggregation company calculation skills v1 add & sub basic core learning sos-aggregation-company 15.91,sos aggregation company calculation skills v1 add & sub basic core learning sos-aggregation-company 15.91,81.5217391304348,rapidfuzz,fuzzy,1
brainfood games cranium collection 2006 encore software 19.99,encore software 11253 brain food games : cranium collection 2006 sb cs by encore nan 17.97,encore software 11253 brain food games : cranium collection 2006 sb cs by encore nan 17.97,72.84768211920529,rapidfuzz,fuzzy,1
scrabble with bonus clue encore 19.99,encore software 11610 scrabble with bonus clue win 98 me 2000 xp nan 18.97,encore software 11610 scrabble with bonus clue win 98 me 2000 xp nan 18.97,64.86486486486487,rapidfuzz,fuzzy,1
totally spies : total swamp romp ( pc & mac ) brighter-minds-media-inc . 19.99,totally spies total swamp romp by brighter minds brighter-minds-media-inc . 19.99,totally spies total swamp romp by brighter minds brighter-minds-media-inc . 19.99,83.01886792452831,rapidfuzz,fuzzy,1
instant immersion italian deluxe v2 .0 ( large box ) topics entertainment 29.99,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ) nan 31.06,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ) nan 31.06,82.14285714285714,rapidfuzz,fuzzy,1
upgrade crystal reports 11 pro french business objects 479.78,upg crystal reports 11 pro french nan 264.99,business objects crystal reports xi nan 459.99,72.89719626168225,rapidfuzz,fuzzy,0
total training for adobe creative suite 3 : design premium bundle total training 299.99,total training for adobe creative suite 3 design premium nan 279.95,total training for adobe creative suite 3 design premium nan 279.95,79.2207792207792,rapidfuzz,fuzzy,1
canopus 77010158100 let 's edit canopus 99.0,canopus let 's edit video editing software win consumer video editing software nan 99.95,edius pro 4 canopus/grass valley 585.99,53.012048192771076,rapidfuzz,fuzzy,0
recam remote monitoring software mobi-technologies-inc . 129.0,mobi-cam 70008 monitoring and notification software mobi-technologies-inc . 89.69,mobi-cam 70008 monitoring and notification software mobi-technologies-inc . 89.69,69.93006993006993,rapidfuzz,fuzzy,1
clickart 1.2 million 2006 dvd encore software nan,encore inc clickart 1.2 million 2006 dvd nan 42.27,encore inc clickart 1.2 million 2006 dvd nan 42.27,80.8080808080808,rapidfuzz,fuzzy,1
hoyle card games ( jewel case ) encore software 9.99,encore software 10025 hoyle card games ( win 98 me 2000 xp ) nan 7.47,encore software 10025 hoyle card games ( win 98 me 2000 xp ) nan 7.47,67.76859504132231,rapidfuzz,fuzzy,1
hoyle south beach solitaire encore 9.99,encore software 11930 hoyle south beach solitaire win 98 me 2000 xp nan 7.69,encore software 11930 hoyle south beach solitaire win 98 me 2000 xp nan 7.69,67.82608695652175,rapidfuzz,fuzzy,1
iaudioize magnetic time for pc and mac sos aggregation 39.99,iaudioize magnetic time for pc and mac nan 39.99,iaudioize magnetic time for pc and mac nan 39.99,81.4814814814815,rapidfuzz,fuzzy,1
phase one capture one pro win/mac phase one 499.0,phase one capture one pro nan 415.99,phase one capture one pro nan 415.99,72.94117647058825,rapidfuzz,fuzzy,1
dora the explorer : dora 's world adventures activision 19.99,dora the explorer : dora world adventures pc cd-rom nan 19.99,dora the explorer : dora world adventures pc cd-rom nan 19.99,77.04918032786885,rapidfuzz,fuzzy,1
elementary advantage 2008 encore software nan,encore inc elementary advantage 2008 nan 33.89,elementary advantage 2008 encore nan 39.95,82.75862068965517,rapidfuzz,fuzzy,0
sound forge audio studio 9 sony media 69.59,sound forge audio studio 9 nan 66.89,sound forge audio studio 9 nan 66.89,83.54430379746836,rapidfuzz,fuzzy,1
internet cleanup 3.0 aladdin systems 29.99,allume internet cleanup 3.0 nan 24.99,allume internet cleanup 3.0 nan 24.99,73.41772151898735,rapidfuzz,fuzzy,1
onone plug-in suite 3 for adobe photoshop onone software 399.95,onone software plug-in suite full nan 393.68,onone software plug-in suite full nan 393.68,69.1588785046729,rapidfuzz,fuzzy,1
boomerang webshop platinum boomerang nan,web shop platinum nan 36.9,elibrium webshop platinum nan 77.33,64.0,rapidfuzz,fuzzy,0
gods & heroes : rome rising sony-online-entertainment 49.99,sony online entertainment gods & heroes rome rising sony-online-entertainment 49.5,sony online entertainment gods & heroes rome rising sony-online-entertainment 49.5,79.43262411347519,rapidfuzz,fuzzy,1
microsoft windows vista ultimate full version [ dvd ] microsoft 399.95,microsoft windows vista ultimate retail no open box returns nan 399.99,microsoft windows vista business full version nan 249.95,69.84126984126983,rapidfuzz,fuzzy,0
instant home design ( jewel case ) topics entertainment 9.99,instant home design 1 ( jc ) nan 12.9,topics entertainment instant immersion japanese crash course nan 6.56,66.66666666666667,rapidfuzz,fuzzy,0
zend studio 5.1 ( win/mac ) zend-technologies-inc . 299.0,zend studio 5.1 php integrated development environment zend-technologies-inc . 249.0,zend studio 5.1 php integrated development environment zend-technologies-inc . 249.0,63.829787234042556,rapidfuzz,fuzzy,1
microsoft powerpoint 2004 ( mac ) microsoft 229.99,microsoft powerpoint 2004 software mac apple & mac software nan 228.95,microsoft powerpoint mac 2004 version upgrade nan 89.99,66.66666666666667,rapidfuzz,fuzzy,0
instant immersion italian deluxe 2.0 topics entertainment 49.99,instant immers italian dlux 2 . nan 36.11,instant immersion italian 2.0 topics entertainment 20.99,90.75630252100841,rapidfuzz,fuzzy,0
starry night galaxy explorer ( pc & mac ) imaginova 9.99,orion/imaginova starry night galaxy explorer nan 8.8,starry night galaxy explorer ( pc & mac ) ( snge-5-c1u ) nan 9.59,76.03305785123968,rapidfuzz,fuzzy,0
jumpstart reading with karaoke knowledge adventure 29.99,knowledge adventure 20033 jumpstart reading with karaoke knowledge adventure 19.99,knowledge adventure 20033 jumpstart reading with karaoke knowledge adventure 19.99,79.71014492753623,rapidfuzz,fuzzy,1
galaxy of games 5000 2k games 19.99,egames . inc galaxy of games 5000 pack nan 16.62,egames . inc galaxy of games 5000 pack nan 16.62,62.65060240963856,rapidfuzz,fuzzy,1
microsoft windows small business server cal 2003 license pack 20 client addpack device microsoft software nan,windows sbs cal 2003 20-clt addpak device cal microsoft t74-00003 nan 1413.42,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope nan 303.9,70.93596059113301,rapidfuzz,fuzzy,0
stuffit deluxe v 10.0 ( mac ) smith-micro-software 79.99,allume stuffit deluxe 10.0 os x 10.4 or higher smith-micro-software 69.99,allume stuffit deluxe 10.0 os x 10.4 or higher smith-micro-software 69.99,72.86821705426357,rapidfuzz,fuzzy,1
riverdeep arthur 's kindergarten riverdeep nan,tlc arthur 's kindergarten learning system ( pc ) encore nan 19.95,reader rabbit kindergarten special 2-cd edition nan 12.95,54.36893203883495,rapidfuzz,fuzzy,0
final draft 7/syd field 's screenwriting workshop dvd bundle final draft 249.99,final-draft final draft 7.0 with syd fields workshop bundle screen writing software nan 247.95,final-draft final draft 7.0 with syd fields workshop bundle screen writing software nan 247.95,65.89595375722543,rapidfuzz,fuzzy,1
crystal reports 11 reporting essentials trng cbt business objects 199.99,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt nan 178.49,business objects t-59j-e-56-wx crystal rpt 11 report essentials cbt nan 178.49,78.66666666666666,rapidfuzz,fuzzy,1
hasbro classic collection 2006 ) encore 19.99,encore software 11272 hasbro : family collection ( 2006 ) win 98 me 2000 xp nan 18.97,encore software 11052 hoyle : classic collection 2006 win 98 me 2000 xp nan 18.97,63.49206349206349,rapidfuzz,fuzzy,0
hoyle puzzle & board games 2007 encore software 19.99,encore software 10568 encore hoyle puzzle & board games 2005 complete product puzzle game 1 user complete product standard pc nan 17.97,encore software 10567 hoyle puzzle games 2007 win 98 me 2000 xp nan 18.97,71.42857142857143,rapidfuzz,fuzzy,0
vocabulary puzzles grade 1 school zone 14.95,school zone interactive vocabulary puzzles 1 on track software nan 9.45,school zone interactive vocabulary puzzles 1 on track software nan 9.45,67.82608695652175,rapidfuzz,fuzzy,1
final cut express 2.0 upgrade apple computer 99.99,apple software m9372z/a final cut express 2.0 upgrade apple software 79.99,apple logic express 7.2 upgrade from v. 6 apple-computer - ( direct ) 99.99,70.39999999999999,rapidfuzz,fuzzy,0
kakuro puzzle addict unlimited edition global-software-publishing 9.99,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie global-software-publishing 8.79,global software a7163jcw kakuro puzzle addict unlimited edition dvd movie global-software-publishing 8.79,77.71428571428571,rapidfuzz,fuzzy,1
midway arcade treasures ( jewel case ) encore software 9.99,encore inc 28453 midway arcade treasures win 98 me 2000 xp encore inc 19.38,encore inc 28453 midway arcade treasures win 98 me 2000 xp encore inc 19.38,58.2089552238806,rapidfuzz,fuzzy,1
instant play guitar deluxe v2 . topics entertainment 39.48,topics entertainment instant play guitar deluxe v2 .0 nan 31.06,topics entertainment instant play guitar deluxe v2 .0 nan 31.06,90.9090909090909,rapidfuzz,fuzzy,1
jumpstart advanced 2nd grade v2 .0 knowledge adventure 19.99,jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure nan 19.99,jumpstart advanced 1st grade knowledge adventure nan 19.99,88.13559322033898,rapidfuzz,fuzzy,0
emedia bass method win/mac emedia 59.99,emedia eg03014 bass method os x emedia 53.99,emedia eg03014 bass method os x emedia 53.99,74.69879518072288,rapidfuzz,fuzzy,1
onone software pxl smartscale windows and macintosh ) onone software nan,pxl smartscale for mac/win nan 159.95,onone software smartscale software nan 189.99,66.66666666666667,rapidfuzz,fuzzy,0
adobe acrobat standard 8.0 adobe 449.99,adobe acrobat v8 .0 professional for mac nan 405.99,adobe acrobat 7.0 standard academic mac nan 98.99,68.18181818181819,rapidfuzz,fuzzy,0
peachtree by sage premium accounting for manufacturing 2007 multi user ( up to 5 users ) sage software 1199.99,sage ( ptree ) premium accounting for manufacturing 2007 multi-user nan 1180.37,sage ( ptree ) premium accounting for manufacturing 2007 multi-user nan 1180.37,68.78306878306879,rapidfuzz,fuzzy,1
jumpstart advanced 1st grade v2 .0 knowledge adventure 19.99,jumpstart advanced 1st grade knowledge adventure nan 19.99,jumpstart advanced 1st grade knowledge adventure nan 19.99,93.22033898305084,rapidfuzz,fuzzy,1
palo alto business plan pro 2007 palo-alto-software 99.95,palo alto software bppx palo alto business plan 2007 pro complete product business planning 1 user complete product standard pc nan 83.97,palo alto software business plan pro 2007 palo-alto-software 88.83,86.1788617886179,rapidfuzz,fuzzy,0
mariner calc speadsheet ( mac ) mariner software 59.99,mariner calc spreadsheet software nan 52.99,mariner calc spreadsheet software nan 52.99,82.4742268041237,rapidfuzz,fuzzy,1
onone genuine fractals 5 full 1u onone software 159.95,onone software inc. gfs-50211 genuine fractals 5 full 1u nan 148.97,onone software inc. gfs-50211 genuine fractals 5 full 1u nan 148.97,79.33884297520662,rapidfuzz,fuzzy,1
palo alto business plan pro premier 2007 palo-alto-software 199.0,palo alto software bpdx palo alto business plan 2007 pro premier edition complete product business planning 1 user complete product standard pc palo-alto-software 184.97,palo alto software business plan pro 2007 palo-alto-software 88.83,79.38931297709924,rapidfuzz,fuzzy,0
adobe premiere elements 3.0 [ lb ] adobe 99.99,adobe premiere elements 3 video editing software for windows consumer video editing software nan 99.95,adobe premiere elements 3.0 nan 89.99,79.51807228915662,rapidfuzz,fuzzy,0
peachtree by sage complete accounting 2007 sage software 269.99,sage software peachtree complete accounting 2007 software for windows tax & finance software nan 249.95,sage software peachtree complete accounting 2007 software for windows tax & finance software nan 249.95,68.67469879518072,rapidfuzz,fuzzy,1
visual thesaurus the thinkmap inc. csdc 39.95,csdc visual thesaurus the thinkmap inc. nan 33.52,csdc visual thesaurus the thinkmap inc. nan 33.52,91.48936170212765,rapidfuzz,fuzzy,1
registry mechanic 5.x pc system repair pc tools 29.95,encore software 10598 registry mechanic win 98 me 2000 xp nan 26.97,system mechanic ( r ) 5 professional nan 69.95,56.56565656565656,rapidfuzz,fuzzy,0
scrabble champion edition encore 19.95,encore software 11192 scrabble champion edition win 98 me 2000 xp nan 18.97,encore software 11192 scrabble champion edition win 98 me 2000 xp nan 18.97,65.48672566371681,rapidfuzz,fuzzy,1
adobe illustrator cs3 upgrade from freehand [ mac ] adobe 199.0,adobe illustrator cs3 upgrade from freehand for mac nan 206.99,adobe illustrator cs3 upgrade from freehand for mac nan 206.99,80.0,rapidfuzz,fuzzy,1
clickart 1.2 million dvd 2006 by broderbund encore software 49.99,encore software 10466 clickart 1.2 million dvd 2006 by broderbund nan 41.97,encore software 10466 clickart 1.2 million dvd 2006 by broderbund nan 41.97,90.0,rapidfuzz,fuzzy,1
the universe ( win/mac ) ( jewel case ) fogware publishing 9.99,elementary school space the universe ( pc/mac ) fogware nan 9.99,geometry ( win/mac ) ( jewel case ) ( 10158 ) nan 9.59,61.53846153846154,rapidfuzz,fuzzy,0
microsoft office student and teacher edition 2004 macintosh microsoft 149.99,office mac student/teach 04 nan 146.02,microsoft ( r ) office 2004 for mac student and teacher edition nan 146.95,78.66666666666666,rapidfuzz,fuzzy,0
adobe photoshop cs3 extended [ mac ] adobe 999.0,adobe photoshop cs3 extended for mac nan 935.99,adobe photoshop cs3 extended for mac academic nan 295.99,76.92307692307692,rapidfuzz,fuzzy,0
command and conquer generals deluxe dvd-rom ( mac ) aspyr media 59.99,aspyr command and conquer generals deluxe mac nan 55.99,aspyr command and conquer generals deluxe mac nan 55.99,83.87096774193549,rapidfuzz,fuzzy,1
merriam-webster 's dictionary ( win/mac ) ( jewel case ) fogware publishing 9.99,merriam-webster english dictionary ( win 2000 xp/mac 10.3.8 or later ) nan 9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ) nan 9.59,80.0,rapidfuzz,fuzzy,0
apple remote desktop 3 unlim managed systems apple 499.0,apple remote desktop 3 unlimited managed systems nan 499.99,apple remote desktop 3 unlimited managed systems nan 499.99,85.21739130434783,rapidfuzz,fuzzy,1
riverdeep the print shop zoom dvd riverdeep nan,encore software 11941 the print shop zoom nan 17.97,the print shop ( r ) 22 nan 29.99,52.5,rapidfuzz,fuzzy,0
microsoft onenote 2007 upgrade microsoft 79.95,microsoft onenote 2007 upgrade ( pc ) nan 79.95,microsoft onenote 2007 upgrade ( pc ) nan 79.95,79.56989247311827,rapidfuzz,fuzzy,1
microsoft office mac 2004 english 3pk dsp 731-01163 ) microsoft corporation nan,microsoft office 2004 software suite oem mac apple & mac software nan 239.95,office mac 2004 microsoft 731-01002 nan 331.77,60.8,rapidfuzz,fuzzy,0
upgrade acid pro 6 boxed sony-pictures-digital-entertainment 305.18,sony media software acid pro 6 software upgrade from acid pro 5 music production software sony-pictures-digital-entertainment 129.95,acid music studio 6 sony-pictures-digital-entertainment 59.95,76.5625,rapidfuzz,fuzzy,0
mcafee total protection 2007 3 users mcafee 99.99,mcafee inc total protection 2007 3-user nan 92.51,mcafee inc total protection 2007 3-user nan 92.51,71.42857142857143,rapidfuzz,fuzzy,1
railroad tycoon 3 ( mac ) macsoft 19.99,destineer railroad tycoon 3 nan 21.99,destineer railroad tycoon 3 nan 21.99,65.78947368421053,rapidfuzz,fuzzy,1
adventure workshop 4th-6th grade 7th ed sb cs by riverdeep encore software 19.99,encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep nan 17.97,encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep nan 17.97,91.76470588235294,rapidfuzz,fuzzy,1
microsoft office small business 2007 microsoft software 735.33,microsoft w87-02380 office sbe 2007 win32 nan 400.34,microsoft microsoft office 2004 software suite mac apple & mac software nan 399.95,65.27777777777779,rapidfuzz,fuzzy,0
aircraft collector 's second edition abacus 19.95,abacus aircraft collectors second edition nan 17.55,abacus aircraft collectors second edition nan 17.55,88.0,rapidfuzz,fuzzy,1
kids power fun for little ones topics entertainment 19.99,kids power fun for little ones nan 15.9,kids power fun for little ones nan 15.9,70.83333333333333,rapidfuzz,fuzzy,1
hoyle backgammon jc encore 7.99,encore software 10669 hoyle backgammon win 98 me 2000 xp nan 7.69,encore inc 10669 hoyle backgammon nan 7.17,76.71232876712328,rapidfuzz,fuzzy,0
quicken 2007 for mac intuit 69.95,intuit quicken mac 2007 software finance software nan 69.95,intuit quicken 2007 macintosh nan 69.99,77.77777777777779,rapidfuzz,fuzzy,0
genuine fractals print pro 4.1 sharpener pro 2.0 onone software nan,onone software inc. gfn-42001 genuine fractals print pro v. 4.1 with nik sharpener pro 2.0 license standard license pc mac nan 320.97,onone software genuine fractals print pro software nan 269.99,82.8125,rapidfuzz,fuzzy,0
mavis beacon typing 17 ( win/mac ) encore software 19.99,encore software 10076 mavis beacon typing 17 standardby broderbund nan 17.97,mavis beacon teaches typing 17 standard ( pc/mac ) encore nan 19.99,73.17073170731707,rapidfuzz,fuzzy,0
oxford spanish dictionary oxford-university-press 19.95,pop up oxford spanish / english dict oxford-university-press 13.95,pop up oxford spanish / english dict oxford-university-press 13.95,80.99173553719008,rapidfuzz,fuzzy,1
sony acid music studio sony-pictures-digital-entertainment 69.99,acid music studio 6 sony-pictures-digital-entertainment 59.95,acid music studio 6 sony-pictures-digital-entertainment 59.95,91.2,rapidfuzz,fuzzy,1
hoyle backgammon jc encore 7.99,encore inc 10669 hoyle backgammon nan 7.17,encore inc 10669 hoyle backgammon nan 7.17,76.71232876712328,rapidfuzz,fuzzy,1
sound studio 3 : record edit add effects to audio ( mac ) freeverse software 79.99,sound studio 3 for mac nan 79.99,sony creative software sound forge audio studio v. 8.0 complete product nan 55.29,60.12269938650307,rapidfuzz,fuzzy,0
serious magic ultra2 master sets library 2 windows ) serious magic 276.5,serious magic ultra master sets library 1 effects software nan 339.95,serious magic ultra master sets library 1 effects software nan 339.95,63.829787234042556,rapidfuzz,fuzzy,1
merriam-webster 's dictionary ( win/mac ) ( jewel case ) fogware publishing 9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ) nan 9.59,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ) nan 9.59,80.0,rapidfuzz,fuzzy,1
mediarecover aladdin systems 29.99,allume systems inc mediarecover nan 26.14,allume systems inc mediarecover nan 26.14,74.66666666666666,rapidfuzz,fuzzy,1
adobe creative suite cs3 design premium [ mac ] adobe 1799.0,adobe cs3 design premium upsell nan 1639.99,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0,74.07407407407408,rapidfuzz,fuzzy,0
adobe creative suite cs3 web standard [ mac ] adobe 999.0,adobe cs3 web standard nan 1035.99,adobe creative suite 3 web standard complete package academic cd mac nan 369.0,69.62962962962963,rapidfuzz,fuzzy,0
adobe after effects cs3 upgrade adobe 299.0,adobe cs3 after effects upgrade nan 306.99,adobe cs3 after effects upgrade nan 306.99,80.0,rapidfuzz,fuzzy,1
adobe flash pro cs3 [ mac ] adobe 699.0,adobe cs3 flash professional nan 724.99,adobe flash cs3 professional ( mac ) nan 699.0,68.23529411764706,rapidfuzz,fuzzy,0
humorous greeting card factory nova development 29.99,nova development corp humorous greeting card factory nan 28.3,nova development corp humorous greeting card factory nan 28.3,87.71929824561404,rapidfuzz,fuzzy,1
mavis beacon teaches typing deluxe v17 encore software 39.99,mavis beacon teaches typing v17 deluxe pc/mac nan 29.9,mavis beacon teaches typing v17 deluxe pc/mac nan 29.9,77.19298245614034,rapidfuzz,fuzzy,1
equilibrium debabelizer pro 6.0 1 user equilibrium 599.99,equilibrium debabelizer pro 6 0 win 1 u windows xp nan 382.9,equilibrium debabelizer pro 6 0 win 1 u windows xp nan 382.9,64.95726495726495,rapidfuzz,fuzzy,1
eastwest bsendorfer 290 grand piano virtual instrument eastwest 199.95,east west bosendorfer 290 nan 175.97,east west bosendorfer 290 nan 175.97,54.71698113207547,rapidfuzz,fuzzy,1
adobe flash pro cs3 [ mac ] adobe 699.0,adobe flash cs3 professional ( mac ) nan 699.0,adobe flash cs3 professional ( mac ) nan 699.0,68.23529411764706,rapidfuzz,fuzzy,1
sonic mega collection plus sega-of-america-inc . 19.99,sega of america inc sonic mega collection sega-of-america-inc . 17.55,sega of america inc sonic mega collection sega-of-america-inc . 17.55,78.04878048780488,rapidfuzz,fuzzy,1
upgrade delphi 2006 pro named fr delphi v3-2005 pro cd borland international nan,borland hdb0006wwcs180 upg delphi 2006 prof nmd f/del v3 2005 pro cd nan 453.71,borland hdb0006wwcs180 upg delphi 2006 prof nmd f/del v3 2005 pro cd nan 453.71,62.8930817610063,rapidfuzz,fuzzy,1
pc cakewalk guitar tracks pro 3 cakewalk 149.99,cakewalk guitar tracks pro 3 music production software nan 99.0,cakewalk guitar tracks pro 3 music production software nan 99.0,56.363636363636374,rapidfuzz,fuzzy,1
vegas movie studiodvd +8 plat sony media 129.95,vegas movie studiodvd +8 plat sony creative software 92.99,vegas movie studiodvd +8 plat sony creative software 92.99,78.0952380952381,rapidfuzz,fuzzy,1
marine aquarium + sharks encore software 9.95,marine aquarium + sharks ( win 98 me 2000 xp ) nan 9.95,encore software 10272 marine aquarium + sharks win 98 me 2000 xp nan 7.69,72.88135593220339,rapidfuzz,fuzzy,0
stuffit deluxe 11 aladdin systems 79.99,allume stuffit deluxe 11 os x 10.4 or higher nan 79.99,allume systems inc stuffit deluxe 11 nan 42.74,70.58823529411764,rapidfuzz,fuzzy,0
cubase se3 educational edition steinberg nan,steinberg software cubase se 3.0 educational edition nan 145.73,steinberg software cubase se 3.0 educational edition nan 145.73,80.37383177570094,rapidfuzz,fuzzy,1
kids power fun for kids topics entertainment 19.99,kids power fun for kids nan 15.9,kids power fun for kids nan 15.9,65.85365853658536,rapidfuzz,fuzzy,1
scratches : directors cut got game 19.99,got game entertainment exclusive 00050 scratches : directors cut nan 15.58,got game entertainment exclusive 00050 scratches : directors cut nan 15.58,64.91228070175438,rapidfuzz,fuzzy,1
sentinel : descendants in time dreamcatcher interactive 19.99,dreamcatcher interactive sentinel : descendants in time nan 17.55,dreamcatcher interactive sentinel : descendants in time nan 17.55,92.06349206349206,rapidfuzz,fuzzy,1
poetry fiction and drama ( win/mac ) ( jewel case ) fogware publishing 9.99,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ) nan 9.59,poetry fiction and drama ( win/mac ) ( jewel case ) ( 10172 ) nan 9.59,75.86206896551724,rapidfuzz,fuzzy,1
micromat protogo micromat nan,micromat techtool protogo nan 109.99,micromat techtool protogo nan 109.99,64.61538461538461,rapidfuzz,fuzzy,1
microsoft data analyzer 2002 microsoft 179.0,microsoft ho2-00003 data analyzer 2002 complete package 1 user microsoft 154.99,microsoft ho2-00003 data analyzer 2002 complete package 1 user microsoft 154.99,66.66666666666667,rapidfuzz,fuzzy,1
art explosion t-shirt factory deluxe 3.0 nova development 29.99,t-shirt factory deluxe 3.0 nan 27.99,nova development corp photo explosion 3.0 nan 28.3,70.79646017699115,rapidfuzz,fuzzy,0
resumemaker professional 12.0 individual software 29.99,individual software resume maker professional deluxe 12.0 nan 29.99,individual software resumemaker professional ultimate nan 39.99,83.05084745762711,rapidfuzz,fuzzy,0
omnioutliner professional 3.0 csdc 69.95,omnioutliner professional 3.0 for mac nan 69.99,omnioutliner professional 3.0 for mac nan 69.99,82.75862068965517,rapidfuzz,fuzzy,1
star wars empire at war ( intel only macs ) aspyr media 49.99,star wars empire at war ( mac intel ) nan 49.99,star wars empire at war ( mac intel ) nan 49.99,85.18518518518519,rapidfuzz,fuzzy,1
intervideo dvd copy 5 express corel 29.99,corel intervideo dvd copy 5 express software for windows authoring software nan 29.95,corel intervideo dvd copy 5 express software for windows authoring software nan 29.95,63.49206349206349,rapidfuzz,fuzzy,1
