query,actual,prediction,score,model,method,correct
crystal 3d impact ! pro 1.25 ( jewel case ) crystalgraphics 79.0,crystal-graphics crystal 3d impact ! pro animation software nan 99.95,crystal-graphics crystal 3d impact ! pro animation software nan 99.95,67.66917293233084,rapidfuzz,fuzzy,1
the little mermaid/beauty and the beast yamaha 34.95,phillip keveren disney 's the little mermaid/beauty and the beast nan 23.59,phillip keveren disney 's the little mermaid/beauty and the beast nan 23.59,67.71653543307087,rapidfuzz,fuzzy,1
nero 7 ultra edition enhanced pc & home entrmnt soln neso usa 99.99,nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software nan 79.99,ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln nan 83.97,72.25806451612904,rapidfuzz,fuzzy,0
instant immersion french deluxe 2.0 topics entertainment 49.99,instant immers french dlx 2 nan 27.57,instant immersion italian 2.0 topics entertainment 20.99,77.96610169491525,rapidfuzz,fuzzy,0
black & white platinum pack ( mac ) feral interactive 29.99,feral interactive limited black & white platinum pack nan 27.37,feral interactive limited black & white platinum pack nan 27.37,83.60655737704919,rapidfuzz,fuzzy,1
apple remote desktop 3 unlim managed systems apple 499.0,apple remote desktop 3 unlimited client edition mac apple & mac software nan 498.95,apple remote desktop 3 unlimited managed systems nan 499.99,85.21739130434783,rapidfuzz,fuzzy,0
punch ! master landscape professional & home design v 10.0 punch ! software 69.95,punch software 85100 punch!master landscape pro v10 and home design nan 59.97,punch software master landscape professional & home design v 10.0 nan 69.99,89.74358974358975,rapidfuzz,fuzzy,0
apple remote desktop 3 10 managed systems apple 299.0,apple remote desktop 3 ( 10 managed systems ) nan 299.99,apple remote desktop 3 ( 10 managed systems ) nan 299.99,84.40366972477065,rapidfuzz,fuzzy,1
aquarium 3 in 1 collection limited edition for win/mac encore software 19.99,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp nan 18.97,encore software 11430 axis & allies collectors edition win 98 me 2000 xp nan 18.97,63.29113924050633,rapidfuzz,fuzzy,0
norton internet security 2008 10 user symantec 199.99,norton internet security 2008 10 user nan 199.99,norton internet security 2008 10 user nan 199.99,87.12871287128714,rapidfuzz,fuzzy,1
sales skills 2.0 ages 10 + victory multimedia 19.95,simply magazine sales skills nan 3.1,victory multimedia wordweb deluxe nan 16.42,55.319148936170215,rapidfuzz,fuzzy,0
grisoft avg anti-virus & anti-spyware 2 year subscription grisoft 39.95,grisoft avg anti-virus & anti-spyware nan 32.29,grisoft avg anti-virus & anti-spyware nan 32.29,74.57627118644068,rapidfuzz,fuzzy,1
the logo creator ( mac ) laughing bird 39.99,laughingbird the logo creator nan 34.99,laughingbird the logo creator nan 34.99,77.10843373493977,rapidfuzz,fuzzy,1
sony acid pro 6 professional music workstation sony-pictures-digital-entertainment 499.95,sony media software acid pro 6 software music production software sony-pictures-digital-entertainment 299.95,acid music studio 6 sony-pictures-digital-entertainment 59.95,77.33333333333333,rapidfuzz,fuzzy,0
city of heroes good vs. evil edition nc soft 29.99,nc interactive inc city of heroes : good vs. evil edition nan 29.84,nc interactive inc city of heroes : good vs. evil edition nan 29.84,75.21367521367522,rapidfuzz,fuzzy,1
phonics success essentials : grades 7-9 topics education 19.99,topics entertainment phonics success essentials nan 17.55,topics entertainment phonics success essentials nan 17.55,72.26890756302521,rapidfuzz,fuzzy,1
panda antivirus 2007 panda software 29.95,sos aggregation company panda antivirus 2007 nan 23.72,panda software panda internet security 2007 nan 69.99,70.2127659574468,rapidfuzz,fuzzy,0
acrobat professional 8 ( windows ) adobe 273.0,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ) nan 157.36,adobe acrobat professional 7 nan 350.0,73.80952380952381,rapidfuzz,fuzzy,0
poser 7 win 2000 xp mac os 10.4 & up aladdin systems 199.99,poser 7 ( win 2000 xp/mac 10.4 or higher ub ) nan 199.99,poser 7 ( win 2000 xp/mac 10.4 or higher ub ) nan 199.99,69.56521739130434,rapidfuzz,fuzzy,1
hoyle texas hold 'em poker ( jewel case ) encore 9.99,encore software 33027 hoyle texas holdem ( win 98 me 2000 xp ) nan 8.44,total 3d home deluxe ( jewel case ) ( jce-th6 ) nan 9.59,56.88073394495412,rapidfuzz,fuzzy,0
timbuktu remote control softwre 2 licenses for windows & mac netopia 199.99,netopia timbuktu pro for mac and windows 2 pack nan 207.99,netopia timbuktu pro for mac single license nan 97.99,67.1875,rapidfuzz,fuzzy,0
ulead videostudio 11 plus corel 129.99,corel ulead videostudio 11 plus video editing and dvd authoring software win authoring software nan 129.95,video studio 11 plus corel corporation 103.99,57.831325301204814,rapidfuzz,fuzzy,0
pitstop pro 7.0 enfocus software 699.0,enfocus software pp7.0-sg-001 pitstop pro 7.0 nan 558.97,enfocus software pp7.0-sg-001 pitstop pro 7.0 nan 558.97,72.34042553191489,rapidfuzz,fuzzy,1
aquazone bass edition smith-micro-software 19.99,allume aquazone bass edition smith-micro-software 19.99,allume aquazone bass edition smith-micro-software 19.99,93.20388349514563,rapidfuzz,fuzzy,1
onone essentials for adobe photoshop elements version 2 full onone software 59.95,onone software essentials for adobe photoshop elements version 2 full nan 59.33,onone software essentials for adobe photoshop elements version 2 full nan 59.33,95.0,rapidfuzz,fuzzy,1
hp sp linux we 50 lic/cd 3.0 c t3586a ) hewlett-packard - ( consumables ) nan,sp linux we 50 lic/cd 3.0 c nan 69216.95,sp linux we 50 lic/cd 3.0 c hewlett-packard - ( consumables ) 69216.95,82.99319727891157,rapidfuzz,fuzzy,0
dinosaurs topics entertainment 19.99,topics presents : dinosaurs nan 12.9,topics presents : dinosaurs nan 12.9,75.0,rapidfuzz,fuzzy,1
procurve vpn client software unlimited client licenses hewlett packard nan,procurve vpn client software unlimited client licenses nan 2598.96,procurve vpn client software unlimited client licenses nan 2598.96,82.85714285714285,rapidfuzz,fuzzy,1
zonealarm internet security suite zone labs 49.99,zonealarm internet security suite 2007 ( pc ) zonelabs nan 49.99,zonealarm ( r ) internet security suite nan 49.99,83.6734693877551,rapidfuzz,fuzzy,0
professor teaches excel & word individual software 19.99,individual software professor teaches excel & word nan 19.99,individual software professor teaches excel & word nan 19.99,96.55172413793103,rapidfuzz,fuzzy,1
microsoft office small business 2007 full version microsoft 449.95,microsoft w87-02380 office sbe 2007 win32 nan 400.34,microsoft windows vista business full version nan 249.95,67.21311475409837,rapidfuzz,fuzzy,0
adobe production studio premium adobe 1699.0,adobe production studio premium software suite video software bundles nan 1698.95,adobe cs3 production premium nan 1749.99,71.42857142857143,rapidfuzz,fuzzy,0
appleworks 6.2.9 apple 79.0,appleworks 6.2 for mac nan 75.99,apple appleworks 6.2.9 ( mac ) nan 79.99,77.61194029850746,rapidfuzz,fuzzy,0
weekly reader mastering high school 2008 fogware publishing 29.99,fogware publishing weekly reader ls mastering high school 2008 nan 24.91,fogware publishing weekly reader ls mastering high school 2008 nan 24.91,91.97080291970804,rapidfuzz,fuzzy,1
elementary school success deluxe 2006 topics entertainment 49.99,elementary school success deluxe 2006 nan 15.9,elementary school success deluxe 2006 nan 15.9,74.54545454545455,rapidfuzz,fuzzy,1
photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ) adobe 242.62,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,74.86033519553072,rapidfuzz,fuzzy,1
sibelius 5 professional edition sibelius-software-ltd . 599.0,sibelius sibelius 5 software music production software sibelius-software-ltd . 449.95,sibelius photoscore professional scanning software music production software sibelius-software-ltd . 179.95,65.47619047619048,rapidfuzz,fuzzy,0
sea scene : living underwater worlds ( jewel case ) valusoft 9.99,sea scene : living underwater worlds nan 19.55,sea scene : living underwater worlds nan 19.55,70.27027027027026,rapidfuzz,fuzzy,1
guitar tool worship edition midisoft corporation nan,midisoft corporation guitar tool worship edition nan 43.36,midisoft corporation guitar tool worship edition nan 43.36,94.54545454545455,rapidfuzz,fuzzy,1
apple ilife '06 family pack ( mac dvd ) [ older version ] apple computer 99.0,apple ilife '06 family pack software av production software nan 99.0,apple iwork '06 family pack software apple & mac software nan 99.0,60.13986013986015,rapidfuzz,fuzzy,0
adobe premiere pro cs3 adobe 799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for macintosh nan 723.95,adobe premiere pro cs3 academic nan 339.99,76.31578947368422,rapidfuzz,fuzzy,0
web radio recorder magix entertainment nan,magix webradio recorder ( pc ) magix entertainment nan 24.99,magix webradio recorder ( pc ) magix entertainment nan 24.99,72.54901960784314,rapidfuzz,fuzzy,1
avid liquid vs 7 software avid technology 888.75,avid liquid 7.0 professional video editing software for windows professional editing software nan 439.95,avid technology inc. 70102024701 software avid liquid chrome xe nan 840.97,70.49180327868852,rapidfuzz,fuzzy,0
epson storyteller photo book creator 8 x 10 ( 20 pages ) epson 29.99,epson s041886 story teller 8 x 10 20 pages nan 32.91,epson s041886 story teller 8 x 10 20 pages nan 32.91,66.66666666666667,rapidfuzz,fuzzy,1
adobe photoshop cs3 extended upgrade [ mac ] adobe 349.0,adobe photoshop cs3 extended for mac upgrade nan 329.99,adobe photoshop cs3 extended for mac upgrade nan 329.99,79.27927927927928,rapidfuzz,fuzzy,1
corel dvd moviefactory 6.0 plus corel 79.99,corel corporation dvd movie factory 6 plus retial ( english ) nan 74.08,dvd moviefactory 6 plus nan 77.32,68.42105263157895,rapidfuzz,fuzzy,0
microsoft windows terminal server 2003 client additional license for users - 5 user microsoft 669.0,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) nan 719.04,microsoft windows terminal server 2003 client additional license for users - 5 user ( 824048 ) nan 719.04,86.27450980392157,rapidfuzz,fuzzy,1
quicken 2007 premier intuit 79.95,intuit quicken premier 2007 software for windows tax & finance software nan 73.95,quicken 2007 premier win cd intuit 73.99,84.93150684931507,rapidfuzz,fuzzy,0
steinberg sequel ( pc or mac ) music creation & performance software steinberg 129.0,steinberg sequel music software music production software nan 99.99,steinberg sequel music software music production software nan 99.99,62.25165562913908,rapidfuzz,fuzzy,1
webroot desktop firewall webroot software 29.99,webroot software 54210 desktop firewall webroot software 26.99,webroot software 54210 desktop firewall webroot software 26.99,84.40366972477065,rapidfuzz,fuzzy,0
microsoft windows xp home edition full version with sp2 microsoft 199.0,microsoft windows xp home edition sp2 retail box nan 199.99,microsoft ( r ) windows ( r ) xp home edition with sp2 nan 199.99,72.05882352941177,rapidfuzz,fuzzy,0
systemsuite 8 professional individual software 49.99,individual software inc systemsuite 8 professional ( us pos ) nan 46.42,individual software inc systemsuite 8 professional ( us pos ) nan 46.42,79.67479674796748,rapidfuzz,fuzzy,1
pro digital frame bundle 1u onone software 99.95,onone software inc. pfb-10211 pro digital frame bundle 1u nan 92.97,onone software inc. pfb-10211 pro digital frame bundle 1u nan 92.97,80.0,rapidfuzz,fuzzy,1
tlc clue finders math learning system sb by riverdeep encore software 19.99,encore software 10593 encore tlc clue finders math learning system 2007 complete product educational 1 user complete product standard pc mac nan 17.97,encore software 13891 tlc millies math learning system 2008 nan 17.97,69.44444444444444,rapidfuzz,fuzzy,0
calendar creator platinum sb cs by riverdeep encore software 29.99,encore software 11031 calendar creator platinum sb csby riverdeep nan 25.97,encore software 11031 calendar creator platinum sb csby riverdeep nan 25.97,86.52482269503547,rapidfuzz,fuzzy,1
corel ventura 10 dvd corel 699.0,ventura 10 dvd nan 662.5,ventura 10 dvd nan 662.5,60.71428571428572,rapidfuzz,fuzzy,1
sierra hallmark card studio special edition windows ) nova development nan,sierrahome hse hallmark card studio special edition win 98 me 2000 xp sierrahome 19.26,sierrahome hse hallmark card studio special edition win 98 me 2000 xp sierrahome 19.26,63.74999999999999,rapidfuzz,fuzzy,1
microspot macdraft pe ( mac ) microspot ltd. 99.95,microspot macdraft pe personal edition nan 85.99,microspot macdraft professional edition nan 249.99,58.00000000000001,rapidfuzz,fuzzy,0
hollywood volume 1 yamaha 31.95,phillip keveren 501056 hollywood volume 1 nan 23.59,phillip keveren 501056 hollywood volume 1 nan 23.59,56.09756097560976,rapidfuzz,fuzzy,1
game of life jc encore 9.99,encore software 11750 game of life win 95 98 nan 7.69,er the game nan 9.95,59.57446808510638,rapidfuzz,fuzzy,0
hoyle mahjongg ( jewel case ) encore 9.99,encore 10023 hoyle mahjongg for pc encore 6.99,encore 10023 hoyle mahjongg for pc encore 6.99,66.66666666666667,rapidfuzz,fuzzy,1
microsoft visual studio professional 2005 upgrade microsoft software 549.0,visual studio pro 2005 upgrade ( pc ) microsoft nan 549.0,visual studio pro 2005 upgrade ( pc ) microsoft nan 549.0,73.2824427480916,rapidfuzz,fuzzy,1
roxio toast 8 titanium roxio 99.95,roxio toast 8 titanium cdr software nan 82.99,roxio toast 8 titanium cdr software nan 82.99,68.35443037974683,rapidfuzz,fuzzy,1
computrace lojack for laptops : 3 year subscription absolute software 99.99,absolute software lfl-n2-36 computrace lojack for laptops 3 year license ( win 2000 xp ) nan 85.97,computrace lojack for laptops 3 yr subscription nan 89.99,81.81818181818181,rapidfuzz,fuzzy,0
adobe premiere elements 3.0 adobe 99.99,adobe premiere elements 3 ( pc ) nan 99.99,adobe premiere elements 3.0 nan 89.99,84.21052631578947,rapidfuzz,fuzzy,0
big tiny little a tiny little christmas yamaha 34.95,big tiny little big tiny little a tiny little christmas nan 23.59,big tiny little big tiny little a tiny little christmas nan 23.59,76.92307692307692,rapidfuzz,fuzzy,1
adobe photoshop elements 5.0 premiere elements 3.0 bundle adobe 149.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0 nan 139.51,76.25,rapidfuzz,fuzzy,1
the print shop design suite pro ed sb cs by the print shop encore software 199.99,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97,encore software 10931 the print shop design suite proed sb cs by the print shop nan 105.97,88.88888888888889,rapidfuzz,fuzzy,1
microspot interiors ( mac ) microspot ltd. 99.95,microspot interiors version 3.6 nan 85.99,microspot interiors ( mac 10.2 or later ) nan 99.95,76.76767676767678,rapidfuzz,fuzzy,0
pc hoyle jewels : swap & drop it encore software 9.99,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp nan 7.69,encore software 10662 hoyle jewels : swap & drop win 98 me 2000 xp nan 7.69,73.4375,rapidfuzz,fuzzy,1
instant immersion american sign language win/mac topics entertainment 9.99,american sign language nan 10.57,instant immersion 33 languages topics entertainment 43.99,79.38931297709924,rapidfuzz,fuzzy,0
national geographic photo gallery ( jewel case ) topics entertainment 9.99,national geographic photo gallery topics nan 9.95,national geographic photo gallery topics nan 9.95,73.17073170731707,rapidfuzz,fuzzy,1
smart steps 4th grade dorling-kindersley-multimedia - ( dk ) 29.95,smart steps 4th grade ( jc ) dorling-kindersley-multimedia - ( dk ) 11.95,smart steps 4th grade ( jc ) dorling-kindersley-multimedia - ( dk ) 11.95,92.08633093525181,rapidfuzz,fuzzy,1
bias peak pro 5 macintosh ) bias 599.0,bias peak pro 5 software music production software nan 499.0,business plan pro ( r ) 2004 nan 99.87,55.263157894736835,rapidfuzz,fuzzy,0
reel deal casino shuffle master edition phantom efx 19.99,phantom efx reel deal casino shuffle master edition nan 17.24,phantom efx reel deal casino shuffle master edition nan 17.24,91.52542372881356,rapidfuzz,fuzzy,1
epson storyteller photo book creator 8 x 10 ( 20 pages ) epson 29.99,epson s041886 epson epson storyteller photo book creator w / 8in x 10in book with 20 pages complete package 1 user std win nan 23.61,epson s041886 story teller 8 x 10 20 pages nan 32.91,66.66666666666667,rapidfuzz,fuzzy,0
chessmaster 9000 ( mac ) feral interactive 39.99,feral interactive limited chessmaster 9000 nan 35.98,chessmaster 9000 : feral interactive nan 38.99,87.2340425531915,rapidfuzz,fuzzy,0
norton antivirus 2007 symantec 39.99,symantec norton anti-virus 2007 windows nan 39.99,symantec norton anti-virus 2007 windows nan 39.99,84.70588235294117,rapidfuzz,fuzzy,1
instant immersion german deluxe 2.0 topics entertainment 39.99,instant immers german dlux 2.0 nan 36.11,topics entertainment instant immersion german audio nan 12.05,82.92682926829268,rapidfuzz,fuzzy,0
phonics success deluxe 2006 ( large box ) topics entertainment 49.99,phonics success deluxe 2006 nan 22.9,topics entertainment reference success deluxe 2006 nan 22.9,77.16535433070865,rapidfuzz,fuzzy,0
adobe premiere pro cs3 upgrade adobe 299.0,adobe premiere pro cs3 upgrade nan 308.99,adobe premiere pro cs3 upgrade nan 308.99,79.51807228915662,rapidfuzz,fuzzy,1
emedia intermediate guitar method os x emedia 59.99,emedia eg04025 intermediate guitar method complete package emedia 53.99,emedia music corp emedia intermediate guitar method nan 49.21,82.14285714285714,rapidfuzz,fuzzy,0
encore the big box of art 410 000 460001 ) encore software 19.99,encore software 460001 the big box of art 410000 95/98/me / nt4/w2k/xp ( win 95 98 me nt 2000 xp ) nan 17.97,encore software 460001 the big box of art 410000 95/98/me / nt4/w2k/xp ( win 95 98 me nt 2000 xp ) nan 17.97,65.11627906976744,rapidfuzz,fuzzy,1
adventure workshop 1st-3rd grade 8th edition encore 19.99,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore nan 19.95,adventure workshop 1st-3rd grade . 8th edition ( pc ) encore nan 19.95,88.18897637795276,rapidfuzz,fuzzy,1
motu digital performer 5 digital audio software competitive upgrade ( mac only ) motu 395.0,motu digital performer dp5 software music production software nan 319.95,motu dp5 software music production software nan 499.95,0.8333830833435059,BAAI/bge-small-en-v1.5,cosine,0
illustrator cs3 13 mac ed 1u adobe-education-box 199.0,adobe illustrator cs3 for mac academic adobe-education-box 199.99,adobe illustrator cs3 for mac academic adobe-education-box 199.99,0.9316624999046326,BAAI/bge-small-en-v1.5,cosine,1
microsoft word 2007 version upgrade microsoft 109.95,microsoft word 2007 upgrade ( pc ) nan 109.95,microsoft word 2007 upgrade ( pc ) nan 109.95,0.9027354717254639,BAAI/bge-small-en-v1.5,cosine,1
hoyle : classic collection 2006 encore 19.99,encore software 11052 hoyle : classic collection 2006 win 98 me 2000 xp nan 18.97,encore software 11052 hoyle : classic collection 2006 win 98 me 2000 xp nan 18.97,0.8411790132522583,BAAI/bge-small-en-v1.5,cosine,1
reel deal slots 2.0 for pc phantom efx 9.99,phantom efx reel deal slots v 2.0 nan 7.36,phantom efx reel deal slots v 2.0 nan 7.36,0.8670381307601929,BAAI/bge-small-en-v1.5,cosine,1
world of rainbow fish global-software-publishing 19.99,world of rainbow fish ( a9839m2h ) global-software-publishing 19.19,world of rainbow fish ( a9839m2h ) global-software-publishing 19.19,0.9332097768783569,BAAI/bge-small-en-v1.5,cosine,1
irispen express translator iris 149.99,iris inc irispen express translator nan 142.29,iris inc irispen express translator nan 142.29,0.8648800253868103,BAAI/bge-small-en-v1.5,cosine,1
snap ! spelling ( jewel case ) topics entertainment 19.95,spelling nan 4.93,topics entertainment snap ! kakuro nan 3.44,0.7672522068023682,BAAI/bge-small-en-v1.5,cosine,0
microsoft visio standard 2007 version upgrade microsoft 129.95,microsoft office visio standard 2007 upgrade ( pc ) nan 129.95,microsoft office visio standard 2007 upgrade ( pc ) nan 129.95,0.8953899145126343,BAAI/bge-small-en-v1.5,cosine,1
national geographic presents : redshift 5 planetarium software topics entertainment 39.99,redshift 5 ( national geographic presents ) ( win 98 me 2000 xp ) nan 39.99,national geographic redshift planetarium nan 17.9,0.8574495315551758,BAAI/bge-small-en-v1.5,cosine,0
logic pro 6 upgrade from logic platinum/gold 5 & 6 apple 199.99,apple software t9161ll/a logic platinum / gold 5 & 6 to logic pro 6 update apple software 149.0,apple software t9161ll/a logic platinum / gold 5 & 6 to logic pro 6 update apple software 149.0,0.9072962999343872,BAAI/bge-small-en-v1.5,cosine,1
microsoft windows vista business full version [ dvd ] microsoft 299.95,microsoft windows vista business ( pc ) nan 299.99,microsoft windows vista business full version nan 249.95,0.843889057636261,BAAI/bge-small-en-v1.5,cosine,0
aquarium 3-in-one collection ( win/mac ) encore software 19.99,aquarium 3-in-one limited edition ( win 95 98 me 2000 xp/mac 10.1 or higher ) nan 19.95,encore software 10123 aquarium 3-in-one limited edition ( eurpac ) win 95 98 me 2000 xp nan 18.97,0.8946361541748047,BAAI/bge-small-en-v1.5,cosine,0
turbocad mac 3d for mac imsi 249.99,imsi design llc turbocad mac 3d nan 204.67,imsi design llc turbocad mac 3d nan 204.67,0.9138035178184509,BAAI/bge-small-en-v1.5,cosine,1
quickbooks premier professional services edition 2007 intuit 399.95,intuit quickbooks premier professional services edition 2007 software win tax & finance software nan 349.95,intuit quickbooks premier professional services edition 2007 software win tax & finance software nan 349.95,0.8988144397735596,BAAI/bge-small-en-v1.5,cosine,1
usa/world extreme landscapes bundle abacus 39.95,abacus usa/world extreme landscapes bundle nan 38.43,abacus usa/world extreme landscapes bundle nan 38.43,0.9569551348686218,BAAI/bge-small-en-v1.5,cosine,1
autocad 2007 courseware customizing the interface autodesk psg 47.95,autocad 2007 coursewarecustomizing the interface nan 39.69,autocad 2007 coursewarecustomizing the interface nan 39.69,0.865398645401001,BAAI/bge-small-en-v1.5,cosine,1
humorous greeting card factory nova development 29.99,nova development ghw humorous greeting card factory nova development 29.99,nova development ghw humorous greeting card factory nova development 29.99,0.964737594127655,BAAI/bge-small-en-v1.5,cosine,1
burning monkey solitaire 2005 edition freeverse software 24.99,freeverse burning monkey solitaire 3d nan 24.99,freeverse burning monkey solitaire 3d nan 24.99,0.91816246509552,BAAI/bge-small-en-v1.5,cosine,1
hp sp linux we 50 lic/cd 3.0 c t3586a ) hewlett-packard - ( consumables ) nan,sp linux we 50 lic/cd 3.0 c hewlett-packard - ( consumables ) 69216.95,sp linux we 50 lic/cd 3.0 c hewlett-packard - ( consumables ) 69216.95,0.8802282214164734,BAAI/bge-small-en-v1.5,cosine,1
microsoft office & windows training topics entertainment 29.99,microsoft office and windows training ( win 98 me nt 2000 xp ) nan 29.95,microsoft office and windows training professional nan 29.99,0.8776379823684692,BAAI/bge-small-en-v1.5,cosine,0
textbridge pro 11 nuance-communications-inc . 79.99,scansoft textbridge pro v. 11 nuance-communications-inc . 68.99,scansoft textbridge pro v. 11 nuance-communications-inc . 68.99,0.913158118724823,BAAI/bge-small-en-v1.5,cosine,1
adobe soundbooth cs3 [ mac ] adobe 199.0,adobe soundbooth cs3 audio editing software mac music production software nan 198.95,adobe soundbooth cs3 audio editing software mac music production software nan 198.95,0.8672356009483337,BAAI/bge-small-en-v1.5,cosine,1
the print shop 22 deluxe encore 49.99,the printshop v22 deluxe nan 29.9,encore inc print shop 22 deluxe nan 42.69,0.9001801013946533,BAAI/bge-small-en-v1.5,cosine,0
computrace lojack for laptops 4 year subscription absolute software 119.99,absolute software lfl-n2-48 computrace lojack for laptops 4 year license nan 105.68,computrace lojack for laptops 1 yr subscription nan 45.99,0.9259903430938721,BAAI/bge-small-en-v1.5,cosine,0
namo webeditor 2006 namo 99.99,csdc namo webeditor suite 2006 nan 83.92,csdc namo webeditor suite 2006 nan 83.92,0.8413386940956116,BAAI/bge-small-en-v1.5,cosine,1
casual games pack egames 19.99,egames . inc casual games pack nan 16.62,egames . inc casual games pack nan 16.62,0.8919764757156372,BAAI/bge-small-en-v1.5,cosine,1
punch ! super home suite punch ! software 49.99,punch software 38100 punch ! super home suite ( small box ) punch software 45.99,punch software punch ! super home suite nan 49.95,0.9597690105438232,BAAI/bge-small-en-v1.5,cosine,0
corefx three level core learning 59.95,sos aggregation company corefx three level-core learning ltd. nan 51.09,sos aggregation company corefx three level-core learning ltd. nan 51.09,0.790787398815155,BAAI/bge-small-en-v1.5,cosine,1
chessmaster 9000 ( mac ) feral interactive 39.99,chessmaster 9000 : feral interactive nan 38.99,feral interactive limited chessmaster 9000 nan 35.98,0.9407504796981812,BAAI/bge-small-en-v1.5,cosine,0
land before time : kindergarten brighter-minds-media-inc . 9.99,brighter minds land before time : kindergarten brighter-minds-media-inc . 9.99,brighter minds land before time : kindergarten brighter-minds-media-inc . 9.99,0.9567863345146179,BAAI/bge-small-en-v1.5,cosine,1
phase one capture one le phase one nan,phase one capture one le nan 76.99,phase one capture one le nan 76.99,0.9261811971664429,BAAI/bge-small-en-v1.5,cosine,1
diskeeper 2007 professional single lic pack diskeeper corporation 79.21,diskeeper 2007 professional nan 46.95,diskeeper corporation diskeeper 2007 professional edition complete package 1 workstation academic nan 29.99,0.8114492893218994,BAAI/bge-small-en-v1.5,cosine,0
sims 2 nightlife expansion pack aspyr media 34.99,aspyr media inc sims 2 nightlife nan 33.21,aspyr sims 2 nightlife expansion pack nan 35.99,0.9529046416282654,BAAI/bge-small-en-v1.5,cosine,0
entertainment partners budgeting ( mac ) entertainment partners 699.0,entertainment partners ep budgeting for film nan 415.99,entertainment partners ep budgeting for film nan 415.99,0.797905445098877,BAAI/bge-small-en-v1.5,cosine,1
academy award winners yamaha 31.95,bobby walters academy award winners nan 23.59,yamaha the hits of elton john nan 25.77,0.7151680588722229,BAAI/bge-small-en-v1.5,cosine,0
rollercoaster tycoon 3 : soaked aspyr media 19.99,rollercoaster tycoon 3 soaked nan 23.99,rollercoaster tycoon 3 soaked nan 23.99,0.8872823715209961,BAAI/bge-small-en-v1.5,cosine,1
swift publisher for mac global-marketing-partners 39.99,belight swift publisher page layout software global-marketing-partners 39.99,belight swift publisher page layout software global-marketing-partners 39.99,0.8313260078430176,BAAI/bge-small-en-v1.5,cosine,1
computrace lojack for laptops : 1 year subscription absolute software 49.99,absolute software lfl-n2-12 computrace lojack for laptops 1 year license ( win 2000 xp ) nan 41.97,computrace lojack for laptops 1 yr subscription nan 45.99,0.9285075664520264,BAAI/bge-small-en-v1.5,cosine,0
monopoly here & now encore 19.95,encore software 11180 monopoly here & now win 98 me 2000 xp nan 18.97,encore software 11181 encore monopoly here & now board game pc nan 17.97,0.8924859166145325,BAAI/bge-small-en-v1.5,cosine,0
sony vegas 6 + dvd [ old version ] sony-pictures-digital-entertainment 899.95,vegas + dvd sony sony-pictures-digital-entertainment 899.99,vegas + dvd sony sony-pictures-digital-entertainment 899.99,0.9112849235534668,BAAI/bge-small-en-v1.5,cosine,1
peachtree by sage premium accounting 2007 accountants ' edition sage software 499.99,sage ( ptree ) premium accounting accountants edition 2007 nan 492.01,sage software peachtree premium accounting 2007 software for windows tax & finance software nan 469.95,0.9390709400177002,BAAI/bge-small-en-v1.5,cosine,0
sony sound effects series vol 1 through 10 sony-pictures-digital-entertainment nan,madison media software ssda3000 sony sound effects series vol 1 through 10 sony-pictures-digital-entertainment 370.97,madison media software ssda3000 sony sound effects series vol 1 through 10 sony-pictures-digital-entertainment 370.97,0.8711110353469849,BAAI/bge-small-en-v1.5,cosine,1
punch ! home design architectural series 18 punch ! software 129.99,punch software 42100 punch ! home design architectural series 18 ( small box ) punch software 119.99,punch software 41100 punch ! home design architectural series 18 punch software 118.99,0.9607665538787842,BAAI/bge-small-en-v1.5,cosine,0
cakewalk sonar 6 producer ed cakewalk 799.0,cakewalk sonar 6 producers edition software music production software nan 459.95,cakewalk sonar 6 producers edition software music production software nan 459.95,0.8924645185470581,BAAI/bge-small-en-v1.5,cosine,1
everquest : titanium sony-creative-software 19.95,sony online entertainment inc 41032 everquest : titanium win 2000 xp sony-creative-software 23.09,sony online entertainment inc 41032 everquest : titanium win 2000 xp sony-creative-software 23.09,0.8833406567573547,BAAI/bge-small-en-v1.5,cosine,1
sportsman 's double play masque publishing 19.95,masque publishing sportsmans double play nan 17.55,masque publishing sportsmans double play nan 17.55,0.9197554588317871,BAAI/bge-small-en-v1.5,cosine,1
