query,actual,prediction,score,model,method,correct
ae mappoint 2006 cd microsoft corp 49.95,microsoft b21-00806 ae mappoint 2006 cd nan 50.39,microsoft b21-00806 ae mappoint 2006 cd nan 50.39,0.9645777940750122,intfloat/multilingual-e5-large-instruct,cosine,1
marketcircle daylite v3 .0 ( mac ) csdc 149.0,marketcircle daylite 3 customer relationship management crm nan 125.99,daylite v3 .0 marketcircle ( mac 10.4 or later ) nan 149.0,0.9708829522132874,intfloat/multilingual-e5-large-instruct,cosine,0
quicken 2007 deluxe intuit 59.95,intuit quicken deluxe 2007 software for windows tax & finance software nan 54.95,quicken 2007 deluxe win cd intuit 57.99,0.9801825881004333,intfloat/multilingual-e5-large-instruct,cosine,0
jumpstart 4th-6th grade v 2.0 b43 knowledge adventure 19.99,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43 nan 16.93,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43 nan 16.93,0.9795002341270447,intfloat/multilingual-e5-large-instruct,cosine,1
photoshop elements 4 mac retail eng 1u ( 19230169 ) adobe 145.39,adobe photoshop elements 4.0 mac nan 79.99,adobe photoshop elements 4.0 mac academic adobe-education-box 69.99,0.9664208292961121,intfloat/multilingual-e5-large-instruct,cosine,0
roxio easy media creator 9 roxio 99.95,roxio easy media creator 9 suite software for windows authoring software nan 98.95,roxio ( r ) easy media creator ( r ) 9 suite nan 99.99,0.9390149712562561,intfloat/multilingual-e5-large-instruct,cosine,0
middle school success essentials topics entertainment 29.99,topics entertainment middle school success essentials nan 17.55,topics entertainment middle school success essentials nan 17.55,0.9617027044296265,intfloat/multilingual-e5-large-instruct,cosine,1
civilization iv warlords ( mac ) aspyr media 29.99,civilization iv warlords expansion for mac nan 29.99,civilization iv warlords expansion for mac nan 29.99,0.9743165969848633,intfloat/multilingual-e5-large-instruct,cosine,1
anime studio 5 win 98/me 2000/xp mac os 10.4 & up aladdin systems 49.99,allume anime studio 5 nan 44.99,corel ulead dvd moviefactory 6 software for windows authoring software nan 49.95,0.9250833988189697,intfloat/multilingual-e5-large-instruct,cosine,0
tlc dr. seuss reading learning system 2008 encore 19.99,dr. seuss reading learning system 2008 encore nan 19.95,encore software 13881 tlc dr seuss reading learning system 2008 nan 17.97,0.9626922011375427,intfloat/multilingual-e5-large-instruct,cosine,0
adobe creative suite cs3 design standard [ mac ] adobe 1199.0,adobe cs3 design standard nan 1243.99,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0,0.9701840877532959,intfloat/multilingual-e5-large-instruct,cosine,0
readiris pro 11 corporate edition ( mac ) iris 499.95,iris inc readiris pro 11 corporate edition nan 430.58,readiris pro 11 corporate edition for pc nan 349.99,0.9636089205741882,intfloat/multilingual-e5-large-instruct,cosine,0
aircraft power pack for ms flight simulator red mile 29.99,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp nan 27.97,red mile entertainment 124 aircraft power pack for ms flight simulator win 98 me nt 2000 xp nan 27.97,0.9614986181259155,intfloat/multilingual-e5-large-instruct,cosine,1
kaspersky anti-virus 6.0 kaspersky lab 59.95,kaspersky anti-virus 6.0 ( pc ) nan 59.99,kaspersky anti-virus 6.0 ( pc ) nan 59.99,0.9667237997055054,intfloat/multilingual-e5-large-instruct,cosine,1
burning monkey solitaire 4.0 freeverse software 24.95,freeverse burning monkey solitaire 4.0 nan 24.95,freeverse software 7001 burning monkey solitaire 4.0 mac 10.3.9 or later ub nan 22.97,0.9691815376281738,intfloat/multilingual-e5-large-instruct,cosine,0
adobe captivate 2.0 adobe 1083.95,adobe captivate 2 software for windows presentation software nan 598.95,adobe captivate 2 software for windows presentation software nan 598.95,0.9533485174179077,intfloat/multilingual-e5-large-instruct,cosine,1
jumpstart advanced 3rd grade v2 .0 knowledge adventure 19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure nan 19.99,jumpstart advanced 3rd grade ( pc/mac ) knowledge adventure nan 19.99,0.9740016460418701,intfloat/multilingual-e5-large-instruct,cosine,1
imsi turbocad designer v. 11 imsi 39.99,imsi turbocad designer 11 nan 12.9,turbocad ( r ) designer 2d/3d version 9.1 nan 29.99,0.9565209746360779,intfloat/multilingual-e5-large-instruct,cosine,0
44 years of the fantastic four git corp 49.99,git 44 years of marvel fantastic 4 dvd-rom nan 42.99,git 44 years of marvel fantastic 4 dvd-rom nan 42.99,0.9471609592437744,intfloat/multilingual-e5-large-instruct,cosine,1
dreamweaver cs3 9 mac ed 1u adobe-education-box 199.0,adobe dreamweaver cs3 academic adobe-education-box 195.99,adobe dreamweaver cs3 academic adobe-education-box 195.99,0.9768376350402832,intfloat/multilingual-e5-large-instruct,cosine,1
age of empires iii : the warchiefs expansion pack ( mac ) destineer 34.95,destineer inc age of empires iii : the warchiefs expansion pack nan 26.14,age of empires iii : warchiefs expansion pack nan 34.95,0.9656255841255188,intfloat/multilingual-e5-large-instruct,cosine,0
hallmark blank greeting cards half-fold matte premium 20 count nova development 12.99,hallmark half-fold matte prem . blank greeting cards ( 20 pack ) ( paper ) nan 10.99,hallmark blank greeting cards half-fold matte premium 20 count ( 2050xf ) nan 14.39,0.974058210849762,intfloat/multilingual-e5-large-instruct,cosine,0
train sim modeler design studio abacus 39.99,abacus train sim modeler nan 29.84,abacus software s461 train sim modeller for pc abacus software 32.99,0.9584802389144897,intfloat/multilingual-e5-large-instruct,cosine,0
mobi recam camera monitoring and notification software mobi 119.99,mobi-cam 70008 monitoring and notification software mobi-technologies-inc . 89.69,mobi-cam 70008 monitoring and notification software mobi-technologies-inc . 89.69,0.9625674486160278,intfloat/multilingual-e5-large-instruct,cosine,1
professor teaches windows xp individual software 19.99,professor teaches windows xp individual software nan 19.99,professor teaches windows xp individual software nan 19.99,0.9954208135604858,intfloat/multilingual-e5-large-instruct,cosine,1
age of empires iii : the warchiefs expansion pack ( mac ) destineer 34.95,age of empires iii : warchiefs expansion pack nan 34.95,age of empires iii : warchiefs expansion pack nan 34.95,0.9656255841255188,intfloat/multilingual-e5-large-instruct,cosine,1
ilisten with headset microphone 1.7 csdc nan,macspeech ilisten with headset and microphone nan 149.99,macspeech ilisten with headset and microphone nan 149.99,0.9436631798744202,intfloat/multilingual-e5-large-instruct,cosine,1
star wars empire at war ( intel only macs ) aspyr media 49.99,aspyr star wars empire at war nan 47.99,star wars empire at war ( mac intel ) nan 49.99,0.9703150391578674,intfloat/multilingual-e5-large-instruct,cosine,0
rainbow fish and the whale ( win/mac ) global-software-publishing 9.99,global software a2649m2h rainbow fish & the whale win 95 98 me xp/mac 8.6-9.x ( classic ) x v10 .1 or higher global-software-publishing 8.79,global software a2649m2h rainbow fish & the whale win 95 98 me xp/mac 8.6-9.x ( classic ) x v10 .1 or higher global-software-publishing 8.79,0.9477672576904297,intfloat/multilingual-e5-large-instruct,cosine,1
upgrade pitstop server 3.5 1u win 2k/xp & mac os 10.2.8 enfocus software 499.0,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99,enfocus ss3.5-ug-001 pitstop server v. 3.5 upgrade package 1 server for windows and mac enfocus 471.99,0.9701827168464661,intfloat/multilingual-e5-large-instruct,cosine,1
punch ! professional home design platinum v10 punch ! software 99.0,punch software professional home design platinum version 10 nan 99.99,punch software 41100 punch ! home design architectural series 18 punch software 118.99,0.9647617340087891,intfloat/multilingual-e5-large-instruct,cosine,0
global software smart steps 2nd grade windows macintosh ) global software nan,global software a0447jch dk smart steps 2nd grade win 95 98 me 2000 xp vista nan 9.08,global software a0447jch dk smart steps 2nd grade win 95 98 me 2000 xp vista nan 9.08,0.9618119597434998,intfloat/multilingual-e5-large-instruct,cosine,1
hasbro family game collection 2006 encore software 19.99,encore software 11273 hasbro family collection 2006 sb cs by hasbro nan 17.97,encore software 11273 hasbro family collection 2006 sb cs by hasbro nan 17.97,0.9597552418708801,intfloat/multilingual-e5-large-instruct,cosine,1
instant play electric guitar deluxe topics entertainment 39.99,topics entertainment topics entertainment play electric guitar deluxe windows nan 39.9,topics entertainment instant play guitar deluxe v2 .0 nan 31.06,0.9541661143302917,intfloat/multilingual-e5-large-instruct,cosine,0
home design architect series 3000 v10 .0 punch ! software 149.95,punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ) nan 124.97,punch software 41100 punch ! home design architectural series 18 punch software 118.99,0.9639536738395691,intfloat/multilingual-e5-large-instruct,cosine,0
logic express 7 apple computer 299.0,apple logic express 7.2 nan 299.99,apple logic express 7.2 nan 299.99,0.9669777154922485,intfloat/multilingual-e5-large-instruct,cosine,1
printmaster gold v 17.0 nova development 19.95,printmaster gold v 17.0 ( win 98 me 2000 xp ) nan 19.95,encore inc printmaster gold v 17.0 nan 17.1,0.958392858505249,intfloat/multilingual-e5-large-instruct,cosine,0
power production storyboard artist 4 power production nan,power production power production storyboard artist software animation software nan 498.95,power production power production storyboard artist v4 .2 software animation software nan 749.0,0.938772976398468,intfloat/multilingual-e5-large-instruct,cosine,0
art explosion 600 000 images nova development 79.99,nova development corp art explosion 600000 images nan 72.86,nova development corp art explosion 600000 images nan 72.86,0.9708081483840942,intfloat/multilingual-e5-large-instruct,cosine,1
apple . mac 4.0 online service family pack apple 179.95,apple . mac 4.0 family pack ( new or renewal ) nan 145.99,apple . mac 4.0 family pack ( new or renewal ) nan 145.99,0.9634629487991333,intfloat/multilingual-e5-large-instruct,cosine,1
microspot x-rip ( mac ) microspot ltd 349.99,microspot x-rip large format print driver for os x nan 335.99,microspot macdraft professional edition nan 249.99,0.9586625099182129,intfloat/multilingual-e5-large-instruct,cosine,0
apple iwork '06 ( mac dvd ) apple 79.0,apple iwork '06 nan 79.99,apple iwork '06 software apple & mac software nan 79.0,0.9614059925079346,intfloat/multilingual-e5-large-instruct,cosine,0
microsoft office & windows training professional topics entertainment 49.95,microsoft office and windows training professional nan 29.99,microsoft office and windows training professional nan 29.99,0.9659051895141602,intfloat/multilingual-e5-large-instruct,cosine,1
adobe premiere pro cs3 adobe 799.0,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows nan 723.95,adobe premiere pro cs3 academic nan 339.99,0.9646097421646118,intfloat/multilingual-e5-large-instruct,cosine,0
spongebob squarepants typing 2008 win/mac encore software 19.95,encore inc spongebob squarepants typing fun nan 17.1,encore software 12441 encore spongebob squarepants typing fun time management nan 17.97,0.9501041769981384,intfloat/multilingual-e5-large-instruct,cosine,0
apple ilife '06 ( mac dvd ) [ older version ] apple computer 79.0,ilife '06 mac apple ma166z/a nan 47.8,ma166z/a ilife '06 complete package 1 user dvd mac nan 72.74,0.9364141821861267,intfloat/multilingual-e5-large-instruct,cosine,0
mozy 3.0 simply-put-software-llc nan,simply put software llc mozy 3.0 simply-put-software-llc 43.3,simply put software llc mozy 3.0 simply-put-software-llc 43.3,0.9596444964408875,intfloat/multilingual-e5-large-instruct,cosine,1
encyclopedia britannica deluxe 2008 win/mac avanquest 29.95,britannica deluxe 2008 nan 26.5,encyclopedia britannica 2007 ready reference nan 8.95,0.9326226115226746,intfloat/multilingual-e5-large-instruct,cosine,0
sunset boulevard yamaha 31.95,mike garson andrew lloyd webber andrew lloyd webber favorites featuring sunset boulevard nan 23.59,photo explosion deluxe 3.0 nova nan 49.99,0.9154766798019409,intfloat/multilingual-e5-large-instruct,cosine,0
fun for kids : preschool kindergarten featuring disney topics entertainment 29.99,fun for kids featuring disney preschool to kindergarten topics nan 29.99,fun for kids featuring disney preschool to kindergarten topics nan 29.99,0.9832160472869873,intfloat/multilingual-e5-large-instruct,cosine,1
photoedit 2 ( mac ) macware 29.99,summitsoft corp photoedit 2 nan 26.14,apple aperture v 1.5 photo editing nan 299.99,0.9571100473403931,intfloat/multilingual-e5-large-instruct,cosine,0
morpheus photo animation suite smith-micro-software-inc . 49.99,allume morpheus photo animation suite smith-micro-software-inc . 41.99,allume morpheus photo animation suite smith-micro-software-inc . 41.99,0.9843308925628662,intfloat/multilingual-e5-large-instruct,cosine,1
podmaxx '07 bling 29.99,podmaxx '07 eb carlson nan 29.99,podmaxx '07 eb carlson nan 29.99,0.9568973779678345,intfloat/multilingual-e5-large-instruct,cosine,1
evergirl thq 14.99,evergirl : pc cd-rom video game nan 14.99,aspyr quake iv nan 45.99,0.9231072664260864,intfloat/multilingual-e5-large-instruct,cosine,0
zoo tycoon 2 : marine mania expansion microsoft 19.99,zoo tycoon for windows nan 25.99,zoo tycoon for windows nan 25.99,0.9435014724731445,intfloat/multilingual-e5-large-instruct,cosine,1
master server-upg novastor corporation nan,master server-upg nan 174.99,master server-upg nan 174.99,0.9422867894172668,intfloat/multilingual-e5-large-instruct,cosine,1
adobe creative suite cs3 production premium upgrade adobe 799.0,production prem cs3 mac upgrad nan 808.15,production prem cs3 mac upgrad adobe software 805.99,0.96165931224823,intfloat/multilingual-e5-large-instruct,cosine,0
clickart fonts ( 2006 ) by encore encore software 19.99,encore software 10463 clickart fonts ( 2006 ) by encore nan 17.97,encore software 10463 clickart fonts ( 2006 ) by encore nan 17.97,0.9738959074020386,intfloat/multilingual-e5-large-instruct,cosine,1
iriscard pro business card scanner iris 199.99,iris card pro navarre distribution services 198.87,iriscard pro nan 174.99,0.9227249622344971,intfloat/multilingual-e5-large-instruct,cosine,0
american idol extreme music creator sony media 49.95,sony media software american idol extreme music creator software music production software nan 49.95,sony media software american idol extreme music creator software music production software nan 49.95,0.9536532163619995,intfloat/multilingual-e5-large-instruct,cosine,1
jewels of cleopatra encore software 19.95,encore software 11861 jewels of cleopatra win xp vista nan 18.97,encore software 11861 jewels of cleopatra win xp vista nan 18.97,0.9576060175895691,intfloat/multilingual-e5-large-instruct,cosine,1
english literature basics ( win/mac ) ( jewel case ) fogware publishing 9.99,elementary school english literature basics ( pc/mac ) fogware nan 9.99,elementary school english literature basics ( pc/mac ) fogware nan 9.99,0.9699433445930481,intfloat/multilingual-e5-large-instruct,cosine,1
instant immersion italian v2 .0 ( large box ) topics entertainment 29.99,topics entertainment instant immersion italian 2.0 nan 17.55,instant immersion italian 2.0 topics entertainment 20.99,0.9667067527770996,intfloat/multilingual-e5-large-instruct,cosine,0
3d home architect landscape v. 8 by encore software encore software 39.99,encore software 10636 3d home architect landscape v. 8by nan 25.97,3d home architect landscape v. 8by encore software nan 26.36,0.9807206988334656,intfloat/multilingual-e5-large-instruct,cosine,0
jumpstart world 1st grade knowledge adventure 19.99,knowledge adventure inc. 20223 jumpstart world 1st grade mini box nan 16.93,jumpstart advanced 1st grade knowledge adventure nan 19.99,0.9782331585884094,intfloat/multilingual-e5-large-instruct,cosine,0
corel dvd moviefactory 6.0 corel 49.99,corel ulead dvd moviefactory 6 software for windows authoring software nan 49.95,corel ulead dvd moviefactory 6 software for windows authoring software nan 49.95,0.9661082029342651,intfloat/multilingual-e5-large-instruct,cosine,1
tropico 2 : pirate cove ( mac ) destineer inc 29.99,destineer tropico 2 : pirate cove nan 29.99,destineer tropico 2 : pirate cove nan 29.99,0.958050012588501,intfloat/multilingual-e5-large-instruct,cosine,1
ulead systems dvd workshop 2 ulead systems 494.99,corel ulead dvd workshop 2 authoring software nan 299.95,corel ulead dvd workshop 2 authoring software nan 299.95,0.9458708763122559,intfloat/multilingual-e5-large-instruct,cosine,1
quickverse mac bible study 2007 gold box findex 349.95,findex.com inc quickverse mac bible study 2007 gold box nan 215.42,findex.com inc quickverse mac bible study 2007 gold box nan 215.42,0.9749845266342163,intfloat/multilingual-e5-large-instruct,cosine,1
the print shop 22 sb cs by the print shop encore software nan,encore software 10691 the print shop 22 sb cs by the print shop nan 25.97,encore software 10691 the print shop 22 sb cs by the print shop nan 25.97,0.9715577363967896,intfloat/multilingual-e5-large-instruct,cosine,1
close quarters conflict groove media 19.99,groove media inc close quarters conflict nan 16.37,groove media inc close quarters conflict nan 16.37,0.9524449706077576,intfloat/multilingual-e5-large-instruct,cosine,1
dvo cook 'n deluxe 6.0 ultimate recipe organizer dvo enterprises 39.99,dvo enterprises inc. cookn deluxe 6.0 nan 34.99,dvo enterprises inc. cookn deluxe 6.0 nan 34.99,0.9470593929290771,intfloat/multilingual-e5-large-instruct,cosine,1
ulead videostudio 11 corel 89.99,corel ulead videostudio 11 video editing and dvd authoring software for windows authoring software nan 89.95,video studio 11 plus corel corporation 103.99,0.9748895168304443,intfloat/multilingual-e5-large-instruct,cosine,0
gmp data rescue license 24300 ) global-marketing-partners 349.0,prosoft engineering data rescue universal license global-marketing-partners 236.34,prosoft engineering data rescue universal license global-marketing-partners 236.34,0.9407659769058228,intfloat/multilingual-e5-large-instruct,cosine,1
steinberg halion symphonic orchestra virtual instrument ( academic version ) steinberg 374.99,steinberg software halion symphonic orchestra educational edition nan 545.51,steinberg software halion symphonic orchestra educational edition nan 545.51,0.9579073786735535,intfloat/multilingual-e5-large-instruct,cosine,1
adobe premiere pro cs3 adobe 799.0,adobe premiere pro cs3 video editing software for windows professional editing software nan 798.95,adobe premiere pro cs3 academic nan 339.99,0.9646097421646118,intfloat/multilingual-e5-large-instruct,cosine,0
emedia piano and keyboard method volume 1 emedia 59.99,emedia music corp emedia piano & keyboard method nan 49.21,emedia music corp emedia piano & keyboard method nan 49.21,0.9587185382843018,intfloat/multilingual-e5-large-instruct,cosine,1
punch ! master landscape professional & home design v 10.0 punch ! software 69.95,punch software master landscape professional & home design v 10.0 nan 69.99,punch software master landscape professional & home design v 10.0 nan 69.99,0.9778869152069092,intfloat/multilingual-e5-large-instruct,cosine,1
3d home architect home v. 8 by encore software encore software 39.99,3d home architect home v. 8by encore software nan 33.92,3d home architect home v. 8by encore software nan 33.92,0.9862658977508545,intfloat/multilingual-e5-large-instruct,cosine,1
rollercoaster tycoon 3 ( mac ) aspyr media 49.99,aspyr roller coaster tycoon 3 mac os x nan 45.99,roller coaster tycoon 3 for pc nan 29.99,0.9629813432693481,intfloat/multilingual-e5-large-instruct,cosine,0
adobe software acrobat pro upgrd pro-pro mac ( adbcd01798mc ) adobe software 273.0,adobe acrobat v8 .0 professional for mac upgrade nan 145.99,adobe acrobat ( v8 .0 ) pro win up from std adobe 22020452 nan 151.27,0.9487791657447815,intfloat/multilingual-e5-large-instruct,cosine,0
pc tools spyware doctor 2007 sb cs by pc tools encore software 29.99,encore software 10991 pc tools spyware doctor 2007 sbcs by pc tools nan 25.97,encore software 10991 pc tools spyware doctor 2007 sbcs by pc tools nan 25.97,0.9855177402496338,intfloat/multilingual-e5-large-instruct,cosine,1
webroot spysweeper antispyware 3 user webroot software 39.99,webroot software 65210 spy sweeper 3 pc webroot software 31.99,webroot software 65210 spy sweeper 3 pc webroot software 31.99,0.9705172777175903,intfloat/multilingual-e5-large-instruct,cosine,0
instant immersion ingles audio deluxe topics entertainment nan,topics entertainment instant immersion ingles audio deluxe nan 17.55,topics entertainment instant immersion ingles audio deluxe nan 17.55,0.9733793139457703,intfloat/multilingual-e5-large-instruct,cosine,1
civilization iv dvd-rom ( mac ) aspyr media 49.99,civilization iv mac os x aspyr nan 45.99,civilization iv warlords expansion for mac nan 29.99,0.9518910050392151,intfloat/multilingual-e5-large-instruct,cosine,0
quicken 2007 basic intuit 29.95,intuit quicken basic 2007 software for windows tax & finance software nan 29.95,learning quickbooks 2007 intuit 38.99,0.959956169128418,intfloat/multilingual-e5-large-instruct,cosine,0
bryce 6 re : launch 109.95,re : launch bryce 6 nan 94.94,re : launch bryce 6 nan 94.94,0.940590500831604,intfloat/multilingual-e5-large-instruct,cosine,1
adobe photoshop cs3 upgrade [ mac ] adobe 199.0,adobe photoshop cs3 for mac upgrade nan 189.99,adobe photoshop cs3 extended for mac upgrade nan 329.99,0.967290997505188,intfloat/multilingual-e5-large-instruct,cosine,0
punch ! home design architectura series 18 punch ! software 129.99,punch software 41100 punch ! home design architectural series 18 punch software 118.99,punch software 41100 punch ! home design architectural series 18 punch software 118.99,0.9828936457633972,intfloat/multilingual-e5-large-instruct,cosine,0
readiris pro 11 corporate edition iris inc. 399.99,readiris pro 11 corporate edition for pc nan 349.99,readiris pro 11 corporate edition for pc nan 349.99,0.9690015316009521,intfloat/multilingual-e5-large-instruct,cosine,1
punch ! master landscape & home design punch ! software 59.99,punch software 26100 punch ! master landscape and home design ( small box ) punch software 45.99,punch software 25100 punch ! master landscape and home design punch software 45.99,0.9824683666229248,intfloat/multilingual-e5-large-instruct,cosine,0
caillou magical adventures brighter-minds-media-inc . 19.99,caillou magical adventures by brighter minds brighter-minds-media-inc . 19.99,caillou magical adventures by brighter minds brighter-minds-media-inc . 19.99,0.994304358959198,intfloat/multilingual-e5-large-instruct,cosine,1
microspot macdraft professional ( mac ) microspot ltd. 349.99,microspot macdraft professional edition nan 249.99,microspot macdraft professional edition nan 249.99,0.9732940196990967,intfloat/multilingual-e5-large-instruct,cosine,1
apple remote desktop 2.2 10 client ( old version ) apple 299.0,apple software m9953z/a remote desktop 2.2 10 client apple software 294.99,apple remote desktop 3 ( 10 managed systems ) nan 299.99,0.9540196657180786,intfloat/multilingual-e5-large-instruct,cosine,0
quickbooks pro 2007 small business financial software intuit 199.95,intuit quickbooks pro 2007 software for windows tax & finance software nan 179.95,intuit quickbooks pro 2007 software for windows tax & finance software nan 179.95,0.97374027967453,intfloat/multilingual-e5-large-instruct,cosine,1
singleclick network now ! pro encore software 39.99,encore software 10392 network now ! pro ( win 98 me 2000 xp ) nan 34.97,encore software 10393 network now ! pro by encore nan 33.97,0.9555411338806152,intfloat/multilingual-e5-large-instruct,cosine,0
true crime streets of la ( mac ) aspyr media 19.99,aspyr media inc true crime : streets of la nan 19.07,aspyr media inc true crime : streets of la nan 19.07,0.9469465613365173,intfloat/multilingual-e5-large-instruct,cosine,1
h & r block taxcut 2006 premium federal + state + efile h & r block 59.99,h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software nan 54.95,h & r block taxcut premium federal and state with e-file efile software mac/win tax & finance software nan 54.95,0.9501039385795593,intfloat/multilingual-e5-large-instruct,cosine,1
intervideo dvd copy 5 platinum corel 49.99,corel intervideo dvd copy 5 platinum software for windows authoring software nan 49.95,corel intervideo dvd copy 5 platinum software for windows authoring software nan 49.95,0.9603222608566284,intfloat/multilingual-e5-large-instruct,cosine,1
suitcase fusion 1u box extensis nan,extensis suitcase fusion 1u box nan 99.99,extensis suitcase fusion 1u box nan 99.99,0.9643039703369141,intfloat/multilingual-e5-large-instruct,cosine,1
micromat podlock ( mac ) micromat 69.0,micromat podlock ipod utility software nan 39.99,micromat podlock ipod utility software nan 39.99,0.9435679316520691,intfloat/multilingual-e5-large-instruct,cosine,1
snap ! 8 player poker 5 pack topics entertainment 29.06,topics entertainment cs-50613 snap ! 8 player poker 5 pack nan 18.99,topics entertainment cs-50613 snap ! 8 player poker 5 pack nan 18.99,0.9517322778701782,intfloat/multilingual-e5-large-instruct,cosine,1
norton internet security mac 3.0 [ antivirus firewall privacy controls iclean ] symantec 99.95,symantec norton internet security 3.0 software for macintosh apple & mac software nan 89.95,symantec norton internet security 3.0 software for macintosh apple & mac software nan 89.95,0.9669132232666016,intfloat/multilingual-e5-large-instruct,cosine,1
audio success series : winning strategies topics entertainment nan,topics entertainment audio success series : winning strategies nan 31.06,topics entertainment audio success series : winning strategies nan 31.06,0.9857093095779419,intfloat/multilingual-e5-large-instruct,cosine,1
mavis beacon teaches typing deluxe v17 encore software 39.99,broderbund mavis beacon teaches typing deluxe17 nan 36.99,mavis beacon ( r ) teaches typing v. 17 deluxe nan 37.99,0.9712651968002319,intfloat/multilingual-e5-large-instruct,cosine,0
warlords 3 ( jewel case ) red-orb-entertainment nan,warlords iii darklords rising red-orb-entertainment 11.95,warlords iii darklords rising red-orb-entertainment 11.95,0.9313028454780579,intfloat/multilingual-e5-large-instruct,cosine,1
airline tycoon deluxe topware interactive 19.99,sos aggregation company airline tycoon deluxe topware interactive nan 15.95,sos aggregation company airline tycoon deluxe topware interactive nan 15.95,0.9670923948287964,intfloat/multilingual-e5-large-instruct,cosine,1
museums of the world topics entertainment 19.99,topics presents : museums of world nan 12.9,topics presents : museums of world nan 12.9,0.9426238536834717,intfloat/multilingual-e5-large-instruct,cosine,1
adobe creative suite cs3 production premium adobe 1699.0,adobe production premium cs3 software suite for windows professional editing software nan 1698.95,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009 nan 1482.0,0.9629563689231873,intfloat/multilingual-e5-large-instruct,cosine,0
microsoft licenses biztalk hipaa std . sa only ( u0200024 ) microsoft licenses 4215.77,microsoft u02-00024 open sa biztalk hipaa accltr nt 1p nan 2335.47,p72-00473 microsoft windows server enterprise edition license & software assurance 1 u nan 3282.33,0.9270434379577637,intfloat/multilingual-e5-large-instruct,cosine,0
microsoft licenses word mac 10.0 eng govt ( d4800369 ) microsoft licenses 349.83,microsoft d48-00369 word mac 10.0 eng gov ' t 659556873790 nan 191.94,microsoft d48-00369 word mac 10.0 eng gov ' t 659556873790 nan 191.94,0.9533324241638184,intfloat/multilingual-e5-large-instruct,cosine,1
palo alto marketing plan pro 9.0 palo-alto-software 179.0,palo alto software mpd9 palo alto marketing plan v. 9.0 pro complete product business planning 1 user complete product standard pc palo-alto-software 149.97,palo alto software business plan pro 2007 palo-alto-software 88.83,0.956717848777771,intfloat/multilingual-e5-large-instruct,cosine,0
virusbarrier x4 10.4 for mac-10 users intego 329.95,virusbarrier x4 10.4 for mac-10 users ( vbx4-10u ) nan 316.75,virusbarrier x4 10.4 for mac-10 users ( vbx4-10u ) nan 316.75,0.9799550175666809,intfloat/multilingual-e5-large-instruct,cosine,1
wheel of fortune deluxe encore 19.99,encore software 14130 wheel of fortune deluxe win 98 me 2000 xp vista nan 18.97,encore software 14131 wheel of fortune deluxe nan 17.97,0.9588935971260071,intfloat/multilingual-e5-large-instruct,cosine,0
pc tools spyware doctor 2007 encore 29.95,encore software 10990 pc tools spyware doctor 2007 win 98 me 2000 xp nan 26.97,pc tools spyware doctor 2007 nan 29.99,0.9781467318534851,intfloat/multilingual-e5-large-instruct,cosine,0
punch ! 5 in 1 home design punch ! software 39.99,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc nan 35.97,punch software 20100 punch ! 5 in 1 home design punch software 35.99,0.9827107191085815,intfloat/multilingual-e5-large-instruct,cosine,0
corel painter x win/mac corel 429.0,corel painter x nan 395.99,corel corporation ptr9engpcma ae painter ix win/mac nan 89.99,0.9423092603683472,intfloat/multilingual-e5-large-instruct,cosine,0
corel dvd moviefactory 6.0 plus corel 79.99,corel ulead dvd moviefactory plus 6 software for windows authoring software nan 79.95,corel ulead dvd moviefactory plus 6 software for windows authoring software nan 79.95,0.9612101316452026,intfloat/multilingual-e5-large-instruct,cosine,1
corel dvd moviefactory 6.0 plus corel 79.99,dvd moviefactory 6 plus nan 77.32,corel ulead dvd moviefactory plus 6 software for windows authoring software nan 79.95,0.9612101316452026,intfloat/multilingual-e5-large-instruct,cosine,0
printmaster 17 gold by encore software encore software 30.66,encore software 10478 encore printmaster v. 17.0 gold complete product creativity application 1 user ( s ) complete product standard pc nan 17.97,encore inc printmaster gold v 17.0 nan 17.1,0.9543536901473999,intfloat/multilingual-e5-large-instruct,cosine,0
punch ! home design architectura series 18 punch ! software 129.99,punch software 41100 punch ! home design architectural series 18 punch software 118.99,punch software 41100 punch ! home design architectural series 18 punch software 118.99,0.9828934669494629,intfloat/multilingual-e5-large-instruct,cosine,0
sportsman 's double play masque nan,masque publishing sportsmans double play with american billiards nan 17.55,masque publishing sportsmans double play nan 17.55,0.9358622431755066,intfloat/multilingual-e5-large-instruct,cosine,0
apple logic pro 7.2 upgrade apple 299.0,apple/emagic logic pro 7.2 software upgrade music production software nan 259.95,apple logic express 7.2 nan 299.99,0.9645679593086243,intfloat/multilingual-e5-large-instruct,cosine,0
